r_A,Li_Cl,Zr_Cl,Zr_O,Cl_Cl
2.125000000000000000e+00,6.245020821056643801e-01,0.000000000000000000e+00,2.595586778751665946e+01,0.000000000000000000e+00
2.174999999999999822e+00,1.218540687467873473e+00,0.000000000000000000e+00,1.690615622864600809e+01,0.000000000000000000e+00
2.225000000000000089e+00,2.621977219762162470e+00,0.000000000000000000e+00,9.748645333860119777e+00,0.000000000000000000e+00
2.275000000000000355e+00,4.006384288466581900e+00,1.822904851252294955e-01,5.062066548477526240e+00,0.000000000000000000e+00
2.325000000000000178e+00,5.178500277655198047e+00,1.879603804482256724e+00,2.933524509138378811e+00,0.000000000000000000e+00
2.375000000000000000e+00,5.558292666167350404e+00,4.812040410061548812e+00,8.556168108799280247e-01,0.000000000000000000e+00
2.425000000000000266e+00,5.592386760046264449e+00,8.564884892908185776e+00,2.344853212755843297e-01,0.000000000000000000e+00
2.475000000000000089e+00,4.820340308734675006e+00,1.024830076172347404e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000355e+00,4.592303983233601450e+00,9.425281121395872930e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000178e+00,3.927845662495498935e+00,7.125474794582801863e+00,1.039815830238657590e-01,0.000000000000000000e+00
2.625000000000000000e+00,2.985195742307476863e+00,5.055573434552985468e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000266e+00,2.451562860376566899e+00,2.931153467223282849e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000089e+00,2.189292313711393767e+00,1.661516488084541221e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000355e+00,1.556406376740061770e+00,1.008432851365317129e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000178e+00,1.226384476244587685e+00,6.820464513012797214e-01,0.000000000000000000e+00,7.725835908545470969e-03
2.875000000000000000e+00,1.093786936952346522e+00,4.565807856085483674e-01,0.000000000000000000e+00,1.118918194820131551e-02
2.925000000000000266e+00,9.306830311888368845e-01,3.223459456982170623e-01,0.000000000000000000e+00,6.485954752754061192e-02
2.975000000000000089e+00,7.684623033178139551e-01,1.394009361201521968e-01,0.000000000000000000e+00,1.428115784926910492e-01
3.025000000000000355e+00,6.299658940674921492e-01,1.506932804154252070e-01,0.000000000000000000e+00,2.627832519214493567e-01
3.075000000000000178e+00,6.052602606084283021e-01,9.210482226650004711e-02,0.000000000000000000e+00,4.173245044287434702e-01
3.125000000000000000e+00,4.289186678696579880e-01,8.918110916101798513e-02,0.000000000000000000e+00,7.892133554072383594e-01
3.175000000000000266e+00,4.484282312817400862e-01,4.319721493998410905e-02,0.000000000000000000e+00,1.256924271882015276e+00
3.225000000000000089e+00,3.827947552766530204e-01,4.186817635838390589e-02,0.000000000000000000e+00,1.819968869667095035e+00
3.275000000000000355e+00,3.634625692910560812e-01,4.059954231442648026e-02,0.000000000000000000e+00,2.374175005431240049e+00
3.325000000000000178e+00,3.263552867962545845e-01,3.282308918927849539e-02,0.000000000000000000e+00,2.927935743609975106e+00
3.375000000000000000e+00,3.386026354315508913e-01,2.548621987119201876e-02,0.000000000000000000e+00,3.079998394345116797e+00
3.425000000000000266e+00,3.641423939779218633e-01,5.568196801118709127e-02,0.000000000000000000e+00,3.329748836350397312e+00
3.475000000000000089e+00,4.018200785912554585e-01,7.212155256766125677e-02,0.000000000000000000e+00,3.339291708265518022e+00
3.525000000000000355e+00,3.304247372746198508e-01,4.088588920822317646e-02,0.000000000000000000e+00,3.255157722853428304e+00
3.575000000000000178e+00,4.672681757131007529e-01,6.814327562482719314e-02,0.000000000000000000e+00,3.036898549085218502e+00
3.625000000000000000e+00,4.229069030755581160e-01,7.732253078620278386e-02,5.246886017635186972e-02,2.730824551255828236e+00
3.675000000000000266e+00,4.421849824712685839e-01,5.911153411508277694e-02,1.021017407442338792e-01,2.399081796490503571e+00
3.725000000000000089e+00,4.303940911003450442e-01,1.203011261582561386e-01,0.000000000000000000e+00,2.128482872359079625e+00
3.775000000000000355e+00,4.976439543276844901e-01,9.676410223038309222e-02,1.935282044607661844e-01,1.947000100769700648e+00
3.825000000000000178e+00,4.535381273004033820e-01,1.339354782184002945e-01,2.827526762388451465e-01,1.675181202495627186e+00
3.875000000000000000e+00,5.081960284236108905e-01,1.885020594560405105e-01,1.836686733161419505e-01,1.470033759787882310e+00
3.925000000000000266e+00,5.114831000136931261e-01,2.072852563213387622e-01,2.685286275071888662e-01,1.386793396273735324e+00
3.975000000000000089e+00,6.220585113984358205e-01,3.123416154279065049e-01,3.927236488100881440e-01,1.168720214313269334e+00
4.025000000000000355e+00,7.398154069983553516e-01,3.807873418373890484e-01,9.362888758119334298e-01,1.052328912205273692e+00
4.075000000000000178e+00,7.142795910353187949e-01,6.599593773814091957e-01,3.736856077225859663e-01,9.691110683741774867e-01
4.125000000000000000e+00,7.969983320165339169e-01,7.720159683982787957e-01,8.509236778754513120e-01,9.276421277737296744e-01
4.175000000000000711e+00,8.470220779631066899e-01,7.744541752162670267e-01,8.306645589013188502e-01,8.737204968468986754e-01
4.224999999999999645e+00,9.153782932050281707e-01,1.044901998398378717e+00,1.197368243300866331e+00,8.531633272277938662e-01
4.275000000000000355e+00,9.485538166931233306e-01,1.131797167645203661e+00,1.131797167645203661e+00,7.456049901804264746e-01
4.325000000000000178e+00,9.733081112021411130e-01,1.326936001263055553e+00,1.953544668526163930e+00,6.361711491849580957e-01
4.375000000000000000e+00,1.044357234285434366e+00,1.300571431285958202e+00,1.909147859045130957e+00,6.039961238202026239e-01
4.425000000000000711e+00,1.143735159421181979e+00,1.512272044123562864e+00,2.288794086387988980e+00,5.794025114393244191e-01
4.474999999999999645e+00,1.029268482325833789e+00,1.500412505925686535e+00,1.893636556391718795e+00,5.557510987704736838e-01
4.525000000000000355e+00,1.073487932302556125e+00,1.417814250210922999e+00,1.717327510567980609e+00,6.007517371690173080e-01
4.575000000000000178e+00,1.125446096213572389e+00,1.314176273439527254e+00,7.905862542063645249e-01,5.214113348654925151e-01
4.625000000000000000e+00,1.124509613392521201e+00,1.377524276405838410e+00,2.900943981100965741e-01,5.851430554644269089e-01
4.675000000000000711e+00,9.601653505720884052e-01,1.192142058294297424e+00,2.839224122121516980e-01,5.529456200573251712e-01
4.724999999999999645e+00,1.069984996590173765e+00,1.261319119244319609e+00,4.323593888131301854e-01,6.227770343353942195e-01
4.775000000000000355e+00,1.160467124476055378e+00,1.215944001116369133e+00,2.419155604315288977e-01,5.732959345484949232e-01
4.825000000000001066e+00,1.013623399227836064e+00,1.234518480957628395e+00,2.369277892746964320e-01,6.965478369361359778e-01
4.875000000000000000e+00,1.047034726981989738e+00,1.129924976201397202e+00,4.641853956286822180e-01,8.302151463503207873e-01
4.925000000000000711e+00,9.797184913166395726e-01,1.092138196035783437e+00,5.685102938268460360e-01,8.566578959425298345e-01
4.974999999999999645e+00,1.020446756994085602e+00,1.070296167536900267e+00,3.621413060022113939e-01,8.968222948254401805e-01
