r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,3.045109529113713687e-01,1.546371697372808773e+00,0.000000000000000000e+00,1.638419583322242090e+01
2.174999999999999822e+00,1.098451456670698878e+00,1.095522961902394066e+00,0.000000000000000000e+00,4.145662911226073888e+00
2.225000000000000089e+00,2.211510922942176105e+00,1.780857456767903080e-01,3.155066345959826879e-02,3.075231057925739364e+00
2.275000000000000355e+00,4.008904355791892193e+00,0.000000000000000000e+00,1.017094141769361970e+00,2.643831847803026047e+00
2.325000000000000178e+00,5.956964259832364661e+00,4.779640747766923936e-01,2.161715432318808361e+00,5.635265895591307084e-01
2.375000000000000000e+00,6.028839272046498721e+00,0.000000000000000000e+00,5.688866203194205440e+00,0.000000000000000000e+00
2.425000000000000266e+00,6.591542866132150458e+00,2.895050347639547828e-01,8.277793389287365855e+00,0.000000000000000000e+00
2.475000000000000089e+00,5.849441228956605343e+00,1.384226573898980073e-01,1.034999165908628527e+01,0.000000000000000000e+00
2.525000000000000355e+00,4.373706921396389724e+00,2.729174282871000834e-01,9.871285906663208820e+00,0.000000000000000000e+00
2.575000000000000178e+00,3.734109313980976452e+00,2.654750430468903466e-01,7.484916379276864262e+00,0.000000000000000000e+00
2.625000000000000000e+00,2.466126439395842418e+00,0.000000000000000000e+00,5.347266537703291966e+00,0.000000000000000000e+00
2.675000000000000266e+00,2.093730154927551101e+00,1.236059227210423578e-01,3.486542930320947420e+00,0.000000000000000000e+00
2.725000000000000089e+00,1.438366271715300293e+00,1.187304920958152654e-01,1.937047684653669721e+00,0.000000000000000000e+00
2.775000000000000355e+00,1.040246724803744804e+00,2.276877481681415794e-01,1.289098513333948093e+00,0.000000000000000000e+00
2.825000000000000178e+00,9.867500948654182036e-01,0.000000000000000000e+00,9.180051509738914595e-01,0.000000000000000000e+00
2.875000000000000000e+00,6.410394492504859487e-01,0.000000000000000000e+00,6.969275953693020442e-01,0.000000000000000000e+00
2.925000000000000266e+00,4.895894169206906343e-01,0.000000000000000000e+00,3.915369113778539578e-01,0.000000000000000000e+00
2.975000000000000089e+00,5.015979961949620369e-01,3.937808758220024963e-01,4.136056580717533682e-01,0.000000000000000000e+00
3.025000000000000355e+00,3.488753642730508808e-01,0.000000000000000000e+00,1.052612577823233003e-01,0.000000000000000000e+00
3.075000000000000178e+00,3.094192512326722211e-01,9.137225863934211878e-02,1.514651486660849589e-01,0.000000000000000000e+00
3.125000000000000000e+00,2.699215891105509191e-01,1.736812363867308306e-01,8.083195714220936523e-02,0.000000000000000000e+00
3.175000000000000266e+00,2.447114117973273884e-01,1.689740570950185594e-01,1.420092621278814804e-01,0.000000000000000000e+00
3.225000000000000089e+00,2.974311070128806689e-01,4.128058222741757821e-01,6.211381004755935770e-02,0.000000000000000000e+00
3.275000000000000355e+00,3.400501763592299609e-01,4.036459952455028199e-01,9.019252217753565004e-02,0.000000000000000000e+00
3.325000000000000178e+00,3.043863097155994901e-01,1.548635146230889492e-01,5.820489068678549871e-02,0.000000000000000000e+00
3.375000000000000000e+00,3.039397766614806429e-01,3.802518878626865440e-01,5.548718096103912034e-02,0.000000000000000000e+00
3.425000000000000266e+00,3.262184662455520079e-01,5.197526666615109869e-01,2.693014028509871718e-02,0.000000000000000000e+00
3.475000000000000089e+00,2.345779358820227478e-01,1.425876354341615582e-01,6.707851175758346163e-02,0.000000000000000000e+00
3.525000000000000355e+00,3.539384835992359091e-01,3.502141659508921090e-01,3.890121917483888719e-02,0.000000000000000000e+00
3.575000000000000178e+00,4.220723725059333242e-01,4.072289778252949355e-01,1.262715283286002833e-02,0.000000000000000000e+00
3.625000000000000000e+00,3.725337924656418331e-01,6.637305622170730501e-01,3.700255412265634342e-02,0.000000000000000000e+00
3.675000000000000266e+00,4.385633838171653087e-01,3.828070342128733206e-01,4.694207894432885636e-02,0.000000000000000000e+00
3.725000000000000089e+00,5.587309046767695575e-01,6.902540364417928398e-01,3.507151084046054856e-02,0.000000000000000000e+00
3.775000000000000355e+00,5.649381314372249330e-01,4.231458043487540954e-01,6.684644277973054993e-02,0.000000000000000000e+00
3.825000000000000178e+00,4.752123851980306624e-01,5.317490150126553683e-01,3.254498137960365467e-02,0.000000000000000000e+00
3.875000000000000000e+00,5.819453422595135539e-01,1.214010890087448891e+00,5.385653642887677783e-02,0.000000000000000000e+00
3.925000000000000266e+00,6.101633687644175685e-01,7.857813376818950646e-01,5.160837740784030708e-02,0.000000000000000000e+00
3.975000000000000089e+00,6.286828139894151679e-01,1.150672049030518229e+00,1.206533268818704291e-01,0.000000000000000000e+00
4.025000000000000355e+00,6.922234431226068629e-01,1.069857388191829628e+00,1.178227177462442404e-01,1.876419860719331090e-01
4.075000000000000178e+00,8.618975905686914185e-01,1.568432182449829515e+00,2.865206665702895727e-01,1.843266838145896924e-01
4.125000000000000000e+00,6.913008751343707736e-01,1.122410340433839027e+00,2.726547108296615285e-01,2.664305209837649624e-01
4.175000000000000711e+00,5.911801102599422153e-01,1.091630517908574571e+00,2.741183084277223903e-01,4.329028483175812458e-01
4.224999999999999645e+00,8.580679627763616590e-01,1.648843934416313273e+00,4.478300707860259355e-01,7.634605621699288580e-01
4.275000000000000355e+00,9.094113501248299869e-01,1.089483696696383008e+00,5.253358197116499984e-01,7.488378563369713081e-01
4.325000000000000178e+00,9.651839417393055509e-01,1.208824892231718184e+00,6.066931889089064445e-01,4.859964614347730416e-01
4.375000000000000000e+00,9.489945702056704624e-01,2.437824026639568764e+00,7.414129462512344393e-01,7.857100215689488687e-01
4.425000000000000711e+00,8.348851070714724543e-01,1.769167951543869632e+00,8.990248171743319139e-01,1.006786120248668093e+00
4.474999999999999645e+00,9.380441905090277643e-01,1.035889531091185756e+00,7.513931363385244477e-01,8.297998170553959607e-01
