r_A,early_Li-Cl,early_Li-O,early_Zr-Cl,early_Zr-O,early_Cl-Cl,late_Li-Cl,late_Li-O,late_Zr-Cl,late_Zr-O,late_Cl-Cl
1.024999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.225000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.458719451044380166e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000089e+00,0.000000000000000000e+00,2.435901248016405951e+00,0.000000000000000000e+00,1.065706796007177770e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089753120041014878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e+00,0.000000000000000000e+00,2.875761490566831391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150304596226732645e+00,0.000000000000000000e+00,3.019549565095172472e+00,0.000000000000000000e+00
1.825000000000000178e+00,0.000000000000000000e+00,5.440707628638081772e+00,0.000000000000000000e+00,1.237760985515163625e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.808495340046656796e+00,0.000000000000000000e+00,1.047336218512830719e+01,0.000000000000000000e+00
1.875000000000000000e+00,0.000000000000000000e+00,2.577211233902152898e+00,0.000000000000000000e+00,4.329714872955616300e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.061768987121722407e+00,0.000000000000000000e+00,3.247286154716712048e+01,0.000000000000000000e+00
1.925000000000000266e+00,5.147529000429952595e-02,2.445076275204227212e+00,0.000000000000000000e+00,7.958723275789760976e+01,0.000000000000000000e+00,1.029505800085990519e-01,4.890152550408455312e+00,0.000000000000000000e+00,8.129878615054056468e+01,0.000000000000000000e+00
1.975000000000000089e+00,6.357269793716240347e-01,5.110266872641131997e+00,0.000000000000000000e+00,7.560872122930402384e+01,0.000000000000000000e+00,3.912166026902301752e-01,3.251988009862538664e+00,0.000000000000000000e+00,8.373869125396035429e+01,0.000000000000000000e+00
2.025000000000000355e+00,9.303418599842274705e-01,5.744860985402604925e+00,0.000000000000000000e+00,7.733466711118892079e+01,0.000000000000000000e+00,1.302478603977918370e+00,6.186773368895113201e+00,0.000000000000000000e+00,7.810801378230081582e+01,0.000000000000000000e+00
2.075000000000000178e+00,1.905004147457361796e+00,3.366984074575801955e+00,0.000000000000000000e+00,5.450305470719579404e+01,0.000000000000000000e+00,2.303725945762390648e+00,4.208730093219752000e+00,0.000000000000000000e+00,5.744916577244963207e+01,0.000000000000000000e+00
2.125000000000000000e+00,3.928526879935088090e+00,3.210409063172759314e+00,0.000000000000000000e+00,2.949563326789972706e+01,0.000000000000000000e+00,3.548346859296209299e+00,3.611710196069354506e+00,0.000000000000000000e+00,2.387741740734740148e+01,0.000000000000000000e+00
2.174999999999999822e+00,7.016108322872407044e+00,1.532253541776732675e+00,7.056430784498110564e-02,1.877010588676497349e+01,0.000000000000000000e+00,6.370948936861150713e+00,3.064507083553465350e+00,2.822572313799244226e-01,1.809974496223765428e+01,0.000000000000000000e+00
2.225000000000000089e+00,7.282293581667039106e+00,2.562288482438403570e+00,1.281144241219201785e+00,1.088972605036321539e+01,0.000000000000000000e+00,7.397885543280804832e+00,2.562288482438403570e+00,1.955430683966150385e+00,8.968009688534412049e+00,0.000000000000000000e+00
2.275000000000000355e+00,8.403094532281302875e+00,1.750644694225270914e+00,5.095297452139868177e+00,4.901805143830758382e+00,0.000000000000000000e+00,8.808506987786103082e+00,7.002578776901083879e-01,4.772810271624686962e+00,4.289079500851913807e+00,0.000000000000000000e+00
2.325000000000000178e+00,8.469022277753817107e+00,1.005696395483265615e+00,1.055981215257429007e+01,2.933281153492858007e+00,0.000000000000000000e+00,8.574885056225738822e+00,1.676160659138775877e+00,1.062156544001624248e+01,2.346624922794286139e+00,0.000000000000000000e+00
2.375000000000000000e+00,8.183833468028760549e+00,6.425323797212663113e-01,1.574204330317102318e+01,1.124431664512215878e+00,0.000000000000000000e+00,7.879476025002898787e+00,0.000000000000000000e+00,1.651139128415306701e+01,2.811079161280539473e+00,0.000000000000000000e+00
2.425000000000000266e+00,7.071349581055458522e+00,3.081551422937011675e-01,1.555372533998207629e+01,2.157085996055908339e+00,0.000000000000000000e+00,7.298411264850817481e+00,3.081551422937011675e-01,1.498607113049368067e+01,1.078542998027954170e+00,0.000000000000000000e+00
2.475000000000000089e+00,6.259152978434677550e+00,8.874918402258128447e-01,1.449570005702160636e+01,5.177035734650574650e-01,0.000000000000000000e+00,6.290293043004004048e+00,1.479153067043021297e+00,1.362377824908045731e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000355e+00,5.624780493273346060e+00,5.684618583627317756e-01,1.246128231621461602e+01,4.974041260673902620e-01,0.000000000000000000e+00,5.804294764335260481e+00,1.421154645906829161e+00,1.267071563245351840e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000178e+00,3.883741734024299230e+00,5.466006884923088061e-01,1.001861525091823957e+01,4.782756024307702747e-01,0.000000000000000000e+00,4.315268593360332972e+00,8.199010327384632646e-01,1.107585605629152070e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.625000000000000000e+00,3.681837192929342972e+00,7.889651127705737954e-01,8.817031172541325290e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.847935111407359887e+00,1.051953483694098246e+00,6.443215087626350979e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000266e+00,2.932359102294553210e+00,1.012996780792663865e+00,5.691442439453520130e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.932359102294553654e+00,5.064983903963319323e-01,5.924698277136040581e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000089e+00,2.620231477298880840e+00,1.220205835016635598e+00,3.596396145312189319e+00,4.270720422558224594e-01,0.000000000000000000e+00,2.748674196774316236e+00,0.000000000000000000e+00,3.776215952577799406e+00,0.000000000000000000e+00,1.909590873617091414e-02
2.775000000000000355e+00,2.353263542004795816e+00,9.413054168019182599e-01,2.470926719105035030e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799145055226757162e+00,2.353263542004795650e-01,2.254178761288804012e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000178e+00,2.366309997939121335e+00,6.812104539521711688e-01,2.091435604239122004e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.127288786026078515e+00,4.541403026347807792e-01,2.175093028408686902e+00,0.000000000000000000e+00,1.776794849619077118e-02
2.875000000000000000e+00,1.546225545064113582e+00,0.000000000000000000e+00,1.130821667285695220e+00,3.836716371147894655e-01,3.431064477225876513e-02,1.615459524693849680e+00,4.384818709883307464e-01,1.050048691051002514e+00,3.836716371147894655e-01,1.029319343167763023e-01
2.925000000000000266e+00,1.672182341354247814e+00,2.118097632382047180e-01,6.632989954038517322e-01,0.000000000000000000e+00,4.972152802610861622e-02,1.471520460391738228e+00,4.236195264764094359e-01,1.170527638947973514e+00,0.000000000000000000e+00,1.491645840783258348e-01
2.975000000000000089e+00,1.120737403422869649e+00,1.023750512742044538e+00,5.657568623048141454e-01,0.000000000000000000e+00,2.082786324945156420e-01,1.271605900037487080e+00,4.095002050968177820e-01,8.674938555340484525e-01,3.583126794597155662e-01,1.602143326880889895e-01
3.025000000000000355e+00,1.188225574628885228e+00,3.960751915429617243e-01,4.377673169685365462e-01,0.000000000000000000e+00,3.719085170706151744e-01,1.104841323777735695e+00,5.941127873144426141e-01,6.931315852001829203e-01,0.000000000000000000e+00,3.719085170706151744e-01
3.075000000000000178e+00,9.279887436202999274e-01,3.832996984518630690e-01,3.883431155367559340e-01,3.353872361453801854e-01,5.398687881315481496e-01,1.069204421997302257e+00,5.749495476777946035e-01,3.883431155367559340e-01,0.000000000000000000e+00,5.848578538091770973e-01
3.125000000000000000e+00,9.766644536612303362e-01,1.484529969565069774e+00,3.076493029032875692e-01,0.000000000000000000e+00,8.712192648588670263e-01,1.113397477173802663e+00,3.711324923912674989e-01,1.709162793907152977e-01,0.000000000000000000e+00,7.260160540490560033e-01
3.175000000000000266e+00,1.116452530734736603e+00,3.595355607450847479e-01,3.311511743704728117e-01,0.000000000000000000e+00,1.181594278815704779e+00,8.704545154880996005e-01,8.988389018627118698e-01,2.649209394963782382e-01,0.000000000000000000e+00,1.308193665831673069e+00
3.225000000000000089e+00,8.069919913918223164e-01,5.227107216969759662e-01,3.530589962339222843e-01,0.000000000000000000e+00,1.731494481932414065e+00,8.986956267772566731e-01,3.484738144646506441e-01,2.888664514641182679e-01,3.049145876565693136e-01,1.649691593022221348e+00
3.275000000000000355e+00,9.781744857199531351e-01,5.068722335094302256e-01,6.224746727308792110e-02,0.000000000000000000e+00,2.459050388558092326e+00,1.138239401565036113e+00,1.013744467018860451e+00,1.244949345461758422e-01,2.956754695471676131e-01,1.824456739897940327e+00
3.325000000000000178e+00,8.454526356981185709e-01,8.195714325645025999e-01,1.509736849460925900e-01,0.000000000000000000e+00,2.064999357988325013e+00,9.834857190774031199e-01,4.917428595387015600e-01,1.811684219353111025e-01,2.868500013975759377e-01,2.398477515178985886e+00
3.375000000000000000e+00,9.713084826723920040e-01,7.954681539127350653e-01,2.051470502196000856e-01,0.000000000000000000e+00,2.539570057838589356e+00,9.378150867181719308e-01,1.113655415477829091e+00,2.344537716795429549e-01,0.000000000000000000e+00,2.962831734145020324e+00
3.425000000000000266e+00,7.968047252828649452e-01,3.089650975586618609e-01,1.707438697034710240e-01,0.000000000000000000e+00,2.852782530974808495e+00,7.642820834345849246e-01,4.634476463379927913e-01,2.845731161724517413e-02,0.000000000000000000e+00,3.167072131844913319e+00
3.475000000000000089e+00,7.266502155723949530e-01,1.200552530076131053e+00,2.764430167938459679e-02,0.000000000000000000e+00,3.381901118724007116e+00,9.478046290074718661e-01,1.200552530076131053e+00,1.382215083969229874e-01,0.000000000000000000e+00,3.299702133199464260e+00
3.525000000000000355e+00,9.057559026422128401e-01,1.020894364842494184e+00,5.373128236013127029e-02,2.552235912106235460e-01,3.138287288290852128e+00,5.833682084814253432e-01,1.020894364842494184e+00,2.955220529807219276e-01,0.000000000000000000e+00,3.161111195842059018e+00
3.575000000000000178e+00,9.253738089747314266e-01,8.507468888961242648e-01,2.611942202751258990e-01,0.000000000000000000e+00,3.017833398152250712e+00,8.059707368489597012e-01,4.253734444480621324e-01,1.567165321650755005e-01,0.000000000000000000e+00,3.306302767093275197e+00
3.625000000000000000e+00,8.709897190022927171e-01,9.653469385608746123e-01,1.524232008254011728e-01,2.413367346402185698e-01,3.302053058589221823e+00,6.387257939350147184e-01,9.653469385608746123e-01,1.524232008254011728e-01,0.000000000000000000e+00,3.075441574176235981e+00
3.675000000000000266e+00,6.779607270412667530e-01,4.025391816807520895e-01,2.224558635604156343e-01,2.348145226471053670e-01,2.782338824472454952e+00,8.333267269882236317e-01,1.475976999496091180e+00,2.224558635604155510e-01,0.000000000000000000e+00,3.065822402814931458e+00
3.725000000000000089e+00,8.660962538522974929e-01,5.224072642283700274e-01,1.684076049157245125e-01,2.285531780999118801e-01,2.708147578417213541e+00,8.660962538522977150e-01,1.044814528456739833e+00,1.684076049157245125e-01,2.285531780999118801e-01,3.076046872088985751e+00
3.775000000000000355e+00,8.700771856729263565e-01,8.901558899576860195e-01,1.171257749944323578e-01,0.000000000000000000e+00,3.015004020387653583e+00,8.165339742468999962e-01,1.271651271368122726e+00,2.811018599866376144e-01,2.225389724894214771e-01,2.626934195981322162e+00
3.825000000000000178e+00,8.865934838605831203e-01,1.486347899413329898e+00,2.966176729092391828e-01,6.502772059933319415e-01,2.645934639756752471e+00,7.953265075808172435e-01,1.238623249511108471e+00,2.738009288392976859e-01,2.167590686644439990e-01,2.830083937029200580e+00
3.875000000000000000e+00,9.146769662432179260e-01,1.086178897413821121e+00,2.000855863657038936e-01,6.336043568247289315e-01,2.615868196969910020e+00,8.638615792297053009e-01,8.448058090996385383e-01,2.890125136393500438e-01,2.112014522749096346e-01,2.634755331966082359e+00
3.925000000000000266e+00,1.102020052132406169e+00,1.764470308189527437e+00,3.900408049682111966e-01,0.000000000000000000e+00,2.439193234609462468e+00,7.924638577131910555e-01,1.411576246551621505e+00,2.816961369214858735e-01,2.058548692887781084e-01,2.209080665306682789e+00
3.975000000000000089e+00,7.967987219472583149e-01,1.376288701545264059e+00,3.380358214321701471e-01,6.021263069260529566e-01,2.010266123915206204e+00,9.416712168467598065e-01,1.376288701545263837e+00,3.802902991111913877e-01,1.204252613852105913e+00,2.180779768354443426e+00
4.025000000000000355e+00,8.595481132341878938e-01,8.948720082986062474e-01,3.502952927221517077e-01,3.915065036306402679e-01,2.021902241386371646e+00,1.130364642061397529e+00,1.789744016597212051e+00,4.739289254476170554e-01,1.370272762707241077e+00,2.328251065838851552e+00
4.075000000000000178e+00,8.500720371372851858e-01,8.730469570599141971e-01,3.015458239845099087e-01,3.819580437137125029e-01,1.972590027339377716e+00,8.730469570599143081e-01,1.200439565957382104e+00,4.020610986460131930e-01,1.527832174854850011e+00,2.057983535016407295e+00
4.125000000000000000e+00,9.753280510540904835e-01,1.384517405806668489e+00,1.961866769361675922e-01,7.455093723574367504e-01,1.875058505230628336e+00,1.233173397884482103e+00,1.704021422531284413e+00,4.708480246468022545e-01,5.591320292680774795e-01,2.100065525858303417e+00
4.175000000000000711e+00,8.207819524159334357e-01,1.039657139726848811e+00,5.170926300220380911e-01,1.819399994521985864e+00,1.854821941317988943e+00,1.105319695920123468e+00,1.975348565481012786e+00,5.936989455808584504e-01,1.455519995617588824e+00,1.862957125271138326e+00
4.224999999999999645e+00,1.111372201274850147e+00,1.319754489013884591e+00,5.049263125984295719e-01,1.598933323228360237e+00,1.556980252024262379e+00,1.100685930108745714e+00,1.928871945481831274e+00,5.610292362204772898e-01,1.776592581364844659e+00,1.755574671925316022e+00
4.275000000000000355e+00,9.915876335628329707e-01,9.915876335628327487e-01,7.489096074540343428e-01,1.388222686987966137e+00,1.761303492946073579e+00,1.137716337456303295e+00,1.487381450344249290e+00,5.297165516138290231e-01,1.388222686987966137e+00,1.823375862741529740e+00
4.325000000000000178e+00,9.076065712020038312e-01,1.840707709010804827e+00,6.960016683655816383e-01,1.017233207611234702e+00,1.387265408423705271e+00,1.019782664271914330e+00,2.034466415222468516e+00,6.603092751160647422e-01,2.543083019028086866e+00,1.614685967181689552e+00
4.375000000000000000e+00,1.146097813777216645e+00,2.177585846176710582e+00,9.243528019811900753e-01,1.988230555204824057e+00,1.563173347548086456e+00,1.295588832965549386e+00,1.514842327775103081e+00,7.499466129281353588e-01,1.325487036803215890e+00,1.570581752038835432e+00
4.425000000000000711e+00,1.071633298353124930e+00,1.573352524400270180e+00,1.039971405447237540e+00,1.133739319053135963e+00,1.455628045808058157e+00,1.354154804282585278e+00,1.573352524400270180e+00,9.035817129295667938e-01,3.401217957159408112e+00,1.600466657331248266e+00
4.474999999999999645e+00,1.171653514287454900e+00,1.809871282232654810e+00,1.066871492684511757e+00,2.375456057930358522e+00,1.302905008765155914e+00,1.447897025786123226e+00,1.900364846344287484e+00,6.334549487814290503e-01,2.850547269516430227e+00,1.402039085519027006e+00
