r_A,early_Li-Cl,early_Li-O,early_Zr-Cl,early_Zr-O,early_Cl-Cl,late_Li-Cl,late_Li-O,late_Zr-Cl,late_Zr-O,late_Cl-Cl
1.024999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.225000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000266e+00,0.000000000000000000e+00,4.694568142882899475e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.213191114125839576e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e+00,0.000000000000000000e+00,1.254161142852685984e+00,0.000000000000000000e+00,1.463187999994800093e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254161142852685984e+00,0.000000000000000000e+00,7.315939999974000463e-01,0.000000000000000000e+00
1.825000000000000178e+00,0.000000000000000000e+00,1.581847479318159611e+00,0.000000000000000000e+00,7.612640994218643264e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581847479318159611e+00,0.000000000000000000e+00,5.536466177613559303e+00,0.000000000000000000e+00
1.875000000000000000e+00,0.000000000000000000e+00,1.498612082207791074e+00,0.000000000000000000e+00,2.229185472284088831e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.123959061655843472e+00,0.000000000000000000e+00,1.376849850528407693e+01,0.000000000000000000e+00
1.925000000000000266e+00,3.741519637623637318e-02,3.554443655742455799e-01,0.000000000000000000e+00,5.971465341647326852e+01,0.000000000000000000e+00,7.483039275247274635e-02,2.843554924593964639e+00,0.000000000000000000e+00,4.478599006235494073e+01,0.000000000000000000e+00
1.975000000000000089e+00,7.108967241406702331e-02,2.026055663800909734e+00,0.000000000000000000e+00,5.377489407671581745e+01,0.000000000000000000e+00,1.421793448281340466e-01,2.701407551734546608e+00,0.000000000000000000e+00,5.141116246894809194e+01,0.000000000000000000e+00
2.025000000000000355e+00,6.424145879734460829e-01,9.636218819601692909e-01,0.000000000000000000e+00,5.789761474110684247e+01,0.000000000000000000e+00,5.409807056618494148e-01,4.175694821827399927e+00,0.000000000000000000e+00,5.564916368319977380e+01,0.000000000000000000e+00
2.075000000000000178e+00,1.352464851553162983e+00,6.118293376073832279e-01,0.000000000000000000e+00,4.122200162129745138e+01,0.000000000000000000e+00,9.660463225379734009e-01,2.753232019233224470e+00,0.000000000000000000e+00,4.657550832536204410e+01,0.000000000000000000e+00
2.125000000000000000e+00,2.763366681243981660e+00,1.458443526212101826e+00,0.000000000000000000e+00,2.501230647453754941e+01,0.000000000000000000e+00,2.609846310063760999e+00,1.458443526212101826e+00,0.000000000000000000e+00,3.675277686054497650e+01,0.000000000000000000e+00
2.174999999999999822e+00,4.044597886797053121e+00,1.113729852886145011e+00,1.025803811868817722e-01,1.900301561486985236e+01,0.000000000000000000e+00,3.839437124423289216e+00,5.568649264430725054e-01,2.564509529672044374e-01,2.679912458507286388e+01,0.000000000000000000e+00
2.225000000000000089e+00,5.433220566792467565e+00,7.981793100700275145e-01,7.351651540118672168e-01,1.350253332868462763e+01,0.000000000000000000e+00,5.517239441536680999e+00,7.981793100700275145e-01,5.391211129420361292e-01,1.629616091392972166e+01,0.000000000000000000e+00
2.275000000000000355e+00,5.813174543209077783e+00,5.089876328155413798e-01,3.094109031062897142e+00,1.068874028912637009e+01,0.000000000000000000e+00,6.831149808840160986e+00,1.272469082038853561e+00,3.000348151333718683e+00,1.157946864655356833e+01,0.000000000000000000e+00
2.325000000000000178e+00,6.027526421613085716e+00,9.746638468991373205e-01,6.463560247857436991e+00,5.116985196220470655e+00,0.000000000000000000e+00,6.745699782486132001e+00,1.218329808623921595e+00,6.328902742693740535e+00,7.675477794330707759e+00,0.000000000000000000e+00
2.375000000000000000e+00,6.710475442729846307e+00,4.670294264170954390e-01,1.019476076876265225e+01,1.634602992459834425e+00,0.000000000000000000e+00,6.317187504694397049e+00,4.670294264170954390e-01,1.032380837343053237e+01,6.538411969839337701e+00,0.000000000000000000e+00
2.425000000000000266e+00,5.847183479482886526e+00,2.239848510285782635e-01,1.262567239218985549e+01,1.175920467900035904e+00,0.000000000000000000e+00,6.153689065100939715e+00,2.239848510285782635e-01,1.196550651547404875e+01,1.567893957200047650e+00,0.000000000000000000e+00
2.475000000000000089e+00,5.522790409681708645e+00,1.075133378933939232e+00,1.105123941609464566e+01,7.525933652537573071e-01,0.000000000000000000e+00,5.002199510408432914e+00,4.300533515735756596e-01,1.156617171863668858e+01,2.634076778388151130e+00,0.000000000000000000e+00
2.525000000000000355e+00,4.893047982505888349e+00,4.131907185227193247e-01,1.084625636122138559e+01,3.615418787073794160e-01,0.000000000000000000e+00,3.979679025771455159e+00,6.197860777840790147e-01,1.077014228149351638e+01,3.615418787073794160e-01,0.000000000000000000e+00
2.575000000000000178e+00,3.722080851420394243e+00,1.986503825196277162e-01,7.428478777905026753e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.554796318772285080e+00,3.973007650392554324e-01,8.050568133690179096e+00,3.476381694093485519e-01,0.000000000000000000e+00
2.625000000000000000e+00,2.957872851362067568e+00,1.911550482172764409e-01,5.880532930684108983e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877386515270582645e+00,3.823100964345528818e-01,6.760852231684726377e+00,3.345213343802337924e-01,0.000000000000000000e+00
2.675000000000000266e+00,2.480182650575971870e+00,3.681521121948709285e-01,3.458692211936024385e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.460806223618347222e+00,0.000000000000000000e+00,4.272502144156265835e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000089e+00,2.240629042106930147e+00,3.547662650002639251e-01,3.365611540331451046e+00,0.000000000000000000e+00,1.388000291570664485e-02,2.053909955264685561e+00,0.000000000000000000e+00,2.940825617765345346e+00,3.104204818752309136e-01,0.000000000000000000e+00
2.775000000000000355e+00,1.872533204377528016e+00,3.420974123382023446e-01,2.111101136666011957e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746497315621349244e+00,1.710487061691011723e-01,2.079592164476967042e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000178e+00,1.476741897696097094e+00,3.300952477203040192e-01,1.276947405654860201e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407248161333927383e+00,1.650476238601520096e-01,1.398561444288656030e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000000e+00,1.241306380995971237e+00,3.187138005259925744e-01,7.925908986764815811e-01,0.000000000000000000e+00,1.246947333217669936e-02,1.073562275455975046e+00,3.187138005259925744e-01,9.687222094934775374e-01,0.000000000000000000e+00,4.987789332870679743e-02
2.925000000000000266e+00,1.004762194767475858e+00,4.618664927560170996e-01,9.926078133791593761e-01,0.000000000000000000e+00,1.204682049107450303e-01,1.085791404022917517e+00,4.618664927560170996e-01,3.970431253516638059e-01,0.000000000000000000e+00,7.228092294644702931e-02
2.975000000000000089e+00,1.112264556844346775e+00,1.488241308453703282e-01,3.563946291297026003e-01,0.000000000000000000e+00,1.280982737784090997e-01,9.869389729745612350e-01,2.976482616907406564e-01,7.950341726739518222e-01,0.000000000000000000e+00,8.151708331353307857e-02
3.025000000000000355e+00,8.939748036446796275e-01,1.439450955021094325e-01,4.507754306513427345e-01,2.519039171286915346e-01,3.041150224487975673e-01,7.121494198525414321e-01,1.439450955021094325e-01,3.447106234392620649e-01,0.000000000000000000e+00,2.477974256990202462e-01
3.075000000000000178e+00,7.918225458179848353e-01,2.786042290841057034e-01,3.079309900403273681e-01,0.000000000000000000e+00,3.161061490679465957e-01,7.771591653398738364e-01,2.786042290841057034e-01,3.335919058770211998e-01,0.000000000000000000e+00,5.123099657308100019e-01
3.125000000000000000e+00,7.524895510804244791e-01,4.046406076564547094e-01,2.981562372205455169e-01,0.000000000000000000e+00,7.176858099467999796e-01,7.382916350223034385e-01,4.046406076564547094e-01,4.720807089325304018e-01,2.360403544662652009e-01,6.754689975969880855e-01
3.175000000000000266e+00,6.602048572113689007e-01,2.613310893128335533e-01,1.684897812674847617e-01,0.000000000000000000e+00,8.281773319443501702e-01,5.639249822013775448e-01,2.613310893128335533e-01,1.684897812674847895e-01,0.000000000000000000e+00,9.610946815156654610e-01
3.225000000000000089e+00,6.932168632983296552e-01,3.799361654615845962e-01,2.099647230182440927e-01,0.000000000000000000e+00,1.159451213835259509e+00,9.065143596978156859e-01,2.532907769743897308e-01,1.633058956808565165e-01,0.000000000000000000e+00,1.436926718000962833e+00
3.275000000000000355e+00,5.558675523471562352e-01,2.456158952231620451e-01,1.809801333223299280e-01,0.000000000000000000e+00,1.556749465392077036e+00,6.980662285289869207e-01,3.684238428347430538e-01,1.583576166570387078e-01,2.149139083202667999e-01,1.758550322016975365e+00
3.325000000000000178e+00,7.399364829141719113e-01,1.191423150455022395e-01,4.389453712202714269e-02,0.000000000000000000e+00,1.911160377348438910e+00,6.897712976318549627e-01,2.382846300910044790e-01,8.778907424405428539e-02,0.000000000000000000e+00,2.116260515405343323e+00
3.375000000000000000e+00,6.451404674161611563e-01,3.469151570068036428e-01,1.491126552046787845e-01,0.000000000000000000e+00,2.207847557215167900e+00,7.425201606110535257e-01,6.938303140136072855e-01,1.917162709774441476e-01,2.023671749206354675e-01,2.262138890589311391e+00
3.425000000000000266e+00,6.619010573252046559e-01,5.614339325526288560e-01,1.447908562898884699e-01,0.000000000000000000e+00,2.600743977454786471e+00,5.791634251595542127e-01,3.368603595315772803e-01,1.034220402070632067e-01,3.930037527868402436e-01,2.539239896906868577e+00
3.475000000000000089e+00,6.315089231717497809e-01,4.363152560095724386e-01,2.009346573728294436e-02,0.000000000000000000e+00,2.441089359658586311e+00,5.511350602226180451e-01,5.453940700119654927e-01,8.037386294913177742e-02,1.908879245041879558e-01,2.577653799359765685e+00
3.525000000000000355e+00,5.690868682543929191e-01,1.272076529039231296e+00,1.366924340414963635e-01,0.000000000000000000e+00,2.496753839483615067e+00,7.476239249616533078e-01,6.360382645196157592e-01,7.810996230942648944e-02,3.710223209697757762e-01,2.986150771475419408e+00
3.575000000000000178e+00,5.641285564860415436e-01,1.133681426015217486e+00,1.328956695568077884e-01,1.803584086842391632e-01,2.580628930964055545e+00,4.881881738821511885e-01,2.061238956391304722e-01,1.518807652077803216e-01,3.607168173684783263e-01,2.572564465554793234e+00
3.625000000000000000e+00,6.541881827432051155e-01,6.014310712316564000e-01,7.385995611616831547e-02,0.000000000000000000e+00,2.525618322414817651e+00,5.592253820224173388e-01,7.016695831035990594e-01,1.107899341742524801e-01,7.016695831035989483e-01,2.706019631158732786e+00
3.675000000000000266e+00,6.057097130142723440e-01,5.851771803697205510e-01,1.257617624478785390e-01,1.706766776078351699e-01,2.701572525302594396e+00,6.057097130142721220e-01,3.901181202464804043e-01,7.186386425593059568e-02,1.024060065647010909e+00,2.419204775482831415e+00
3.725000000000000089e+00,5.995509397097723570e-01,1.139146785448567956e+00,1.224083168574118946e-01,1.661255728779161556e-01,2.347268457766401806e+00,6.794910650044088118e-01,4.746444939369032778e-01,6.994760963280680088e-02,8.306278643895808056e-01,2.480973623082209922e+00
3.775000000000000355e+00,5.448559256164459130e-01,7.394473276223193503e-01,1.702674767551393409e-01,1.617541029173823752e-01,2.227641041015911316e+00,6.616107668199699976e-01,3.697236638111596752e-01,6.810699070205573913e-02,1.455786926256441349e+00,2.169780234755757764e+00
3.825000000000000178e+00,5.970427084332643464e-01,1.170393245896955037e+00,1.326761574296143331e-01,1.575529369476670050e-01,2.197962537241044512e+00,7.676263394141968899e-01,4.501512484219058474e-01,2.155987558231232948e-01,1.102870558633668896e+00,1.979575233861324834e+00
3.875000000000000000e+00,6.002025411250868636e-01,7.894971887106914110e-01,1.615929918413695210e-01,0.000000000000000000e+00,1.963140346901169453e+00,7.110091641020260811e-01,3.508876394269738741e-01,2.585487869461913224e-01,6.140533689972041964e-01,1.784673042637426654e+00
3.925000000000000266e+00,5.850083620129314932e-01,5.985085549824608053e-01,2.047529267045260781e-01,2.992542774912303472e-01,1.813087862881194390e+00,6.570093911837540102e-01,8.550122214035154045e-01,2.992542774912304582e-01,1.047389971219306215e+00,1.926824001881121573e+00
3.975000000000000089e+00,5.879341988873627578e-01,1.333820869117599006e+00,2.149908637722445226e-01,2.917733151194747410e-01,1.663393282283358587e+00,7.107861210429310406e-01,6.669104345587995031e-01,3.685557664667048483e-01,1.604753233157111270e+00,1.813424833234406730e+00
4.025000000000000355e+00,7.360291411203467860e-01,8.943609912450727339e-01,2.246600576094081592e-01,4.268541094578755524e-01,1.641410120020595942e+00,8.986402304376325256e-01,4.065277232932147933e-01,2.995467434792108974e-01,7.114235157631257911e-01,1.590513682190500599e+00
4.075000000000000178e+00,6.846791297927401487e-01,9.518709853216146266e-01,3.506893103816475787e-01,1.249330668234619024e+00,1.607584626351269197e+00,7.598268391602361893e-01,1.110516149541883824e+00,3.945254741793535191e-01,1.388145186927354446e+00,1.483446817366614878e+00
4.125000000000000000e+00,8.881926751103605966e-01,5.418790173838439195e-01,3.707593276836826934e-01,1.625637052151531536e+00,1.696053561629916162e+00,6.518845321910902157e-01,9.289354583723037351e-01,5.703989656672040498e-01,9.482882804217266370e-01,1.526448205466924612e+00
4.175000000000000711e+00,7.715916093922181584e-01,1.133523756065887067e+00,5.985800887295299466e-01,1.586933258492241983e+00,1.525584650921279151e+00,8.511371361336838026e-01,6.801142536395323734e-01,4.315344825724516942e-01,2.380399887738362974e+00,1.472366581703095090e+00
4.224999999999999645e+00,8.777156876998732926e-01,1.180644110888324994e+00,5.709035667782361712e-01,5.165317985136422818e-01,1.281826465990072439e+00,7.922743375697971491e-01,1.033063597027284342e+00,4.893459143813452261e-01,1.807861294797747931e+00,1.443498272511342773e+00
4.275000000000000355e+00,7.510898933120815357e-01,9.369656749903240156e-01,5.045199788409436836e-01,1.891949920653538841e+00,1.201260424701865226e+00,8.648913922987604419e-01,8.648913922987605529e-01,4.779662957440516946e-01,2.144209910074010406e+00,1.488886160193861219e+00
4.325000000000000178e+00,8.598344491947255142e-01,9.858446701974008519e-01,6.226387390720424797e-01,2.218150507944151695e+00,1.256297632817926724e+00,9.265457426667296215e-01,9.858446701974007409e-01,6.096670986747082521e-01,2.218150507944151695e+00,1.206706936785640227e+00
4.375000000000000000e+00,9.489522641539119840e-01,1.651611574252610071e+00,5.577811018309255520e-01,2.167740191206550371e+00,1.260055779518292951e+00,1.086586562008296175e+00,1.376342978543841911e+00,7.986411230760980251e-01,3.612900318677584099e+00,1.286980048311419322e+00
4.425000000000000711e+00,9.063850032130024159e-01,1.143602953272655709e+00,7.435189479481658648e-01,2.589924335352778773e+00,1.142255658086740233e+00,8.851416047001976484e-01,1.681769048930376043e+00,9.293986849352074975e-01,3.413991169328662867e+00,1.089617148497489030e+00
4.474999999999999645e+00,9.970244464673877482e-01,8.550869384633501546e-01,8.360465410481742188e-01,4.258990712730916783e+00,1.142607662102006705e+00,9.208628568066846709e-01,1.052414693493353814e+00,9.329794733436148624e-01,2.647480713319218637e+00,1.122020136658727241e+00
