time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,3.005975013199999921e+02,-4.501593884179687421e+00,2.370282174833333311e-01,2.227016634361870473e+00
1.000000000000000056e-01,2.978930657500000052e+02,-4.501295460937500437e+00,1.795980344409999763e-01,2.227016634361870473e+00
1.500000000000000222e-01,3.040255930800000215e+02,-4.502579984570312277e+00,1.065832391033333382e-01,2.227016634361870473e+00
2.000000000000000111e-01,2.937201330999999982e+02,-4.502426666601562211e+00,2.655587757599999765e-01,2.227016634361870473e+00
2.500000000000000000e-01,2.794507824699999787e+02,-4.502034089062499689e+00,2.714384026666666339e-02,2.227016634361870473e+00
3.000000000000000444e-01,2.908971589000000222e+02,-4.504186312109374590e+00,2.287357828033333151e-01,2.227016634361870473e+00
3.500000000000000333e-01,2.842284193500000242e+02,-4.503639908789062396e+00,1.287612651499999983e-01,2.227016634361870473e+00
4.000000000000000222e-01,3.062309950000000072e+02,-4.505970407226562280e+00,9.232513322566665570e-02,2.227016634361870473e+00
4.500000000000000111e-01,2.950631635299999971e+02,-4.503274677539062409e+00,3.699386517999999485e-02,2.227016634361870473e+00
5.000000000000000000e-01,2.991982263500000272e+02,-4.502118603906249739e+00,2.768708517799999824e-01,2.227016634361870473e+00
5.500000000000000444e-01,3.040128487700000051e+02,-4.501451322070312067e+00,1.401401737150000104e-01,2.227016634361870473e+00
6.000000000000000888e-01,3.045604930900000227e+02,-4.501152524023437351e+00,3.094378679686666800e-01,2.227016634361870473e+00
6.500000000000000222e-01,3.002976541300000122e+02,-4.500856410351562253e+00,1.841217542206666780e-01,2.227016634361870473e+00
7.000000000000000666e-01,3.143914939100000083e+02,-4.503034378320312392e+00,1.319832342566666650e-01,2.227016634361870473e+00
7.500000000000000000e-01,3.109742719199999783e+02,-4.503231032031250081e+00,3.523019553833333095e-01,2.227016634361870473e+00
8.000000000000000444e-01,2.942797395399999800e+02,-4.502000583398437783e+00,-4.922037862333331765e-02,2.227016634361870473e+00
8.500000000000000888e-01,2.919210375200000271e+02,-4.502375225585937280e+00,8.752031653866665373e-02,2.227016634361870473e+00
9.000000000000000222e-01,2.946390081800000189e+02,-4.503200142187499644e+00,2.984988420646666474e-01,2.227016634361870473e+00
9.500000000000000666e-01,2.939813823999999727e+02,-4.503746005664062579e+00,1.533920666916666620e-01,2.227016634361870473e+00
1.000000000000000000e+00,3.013372805899999776e+02,-4.504979351171875201e+00,2.899221533360000214e-01,2.227016634361870473e+00
1.050000000000000044e+00,2.811949886500000275e+02,-4.502492914453124939e+00,2.297038712866666943e-02,2.227016634361870473e+00
1.100000000000000089e+00,2.901330782699999986e+02,-4.502760133007812193e+00,3.248864012300000104e-01,2.227016634361870473e+00
1.150000000000000133e+00,2.959811084300000061e+02,-4.501926961328124754e+00,1.228615150853333282e-01,2.227016634361870473e+00
1.200000000000000178e+00,3.150467133999999874e+02,-4.503106814843749639e+00,7.371897035253333064e-02,2.227016634361870473e+00
1.250000000000000000e+00,3.014152758100000256e+02,-4.500850151953125433e+00,3.062010424100000683e-01,2.227016634361870473e+00
1.300000000000000044e+00,3.203367221899999890e+02,-4.503190838476562874e+00,1.323122080493333297e-01,2.227016634361870473e+00
1.350000000000000089e+00,3.080258934899999872e+02,-4.502493611328125311e+00,3.696003266633333673e-01,2.227016634361870473e+00
1.400000000000000133e+00,2.889966086000000018e+02,-4.501395902734374843e+00,1.175019419066666328e-02,2.227016634361870473e+00
1.450000000000000178e+00,3.158263614900000107e+02,-4.505771084765624934e+00,4.820970544666666746e-02,2.227016634361870473e+00
1.500000000000000000e+00,2.822891257300000234e+02,-4.502362922851562921e+00,8.598339036433332028e-02,2.227016634361870473e+00
1.550000000000000044e+00,2.905602946700000189e+02,-4.504177671484375090e+00,4.754149751500000992e-02,2.227016634361870473e+00
1.600000000000000089e+00,2.967532570999999848e+02,-4.505502785742187655e+00,3.007514684013333217e-01,2.227016634361870473e+00
1.650000000000000133e+00,2.769837434199999961e+02,-4.503448317382812149e+00,3.341786405433333496e-02,2.227016634361870473e+00
1.700000000000000178e+00,2.968786198500000069e+02,-4.505562138281249851e+00,3.139653732680000586e-01,2.227016634361870473e+00
1.750000000000000000e+00,2.823213487300000111e+02,-4.502169440234374598e+00,5.382539872500000100e-02,2.227016634361870473e+00
1.800000000000000044e+00,3.034225901500000191e+02,-4.502956137890625321e+00,2.161991144933333164e-01,2.227016634361870473e+00
