r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,2.218407777046465412e+00,2.284374818857925149e+00,1.675775658919995484e-02,3.330790319398926869e+01
2.174999999999999822e+00,3.282516581993244031e+00,1.987588165520039585e+00,1.119732218950353075e-01,2.580005220679894506e+01
2.225000000000000089e+00,4.193524500515977138e+00,1.880826309187674461e+00,7.727595194482437257e-01,1.895808381503517381e+01
2.275000000000000355e+00,4.862486802760138005e+00,1.384574086734769782e+00,2.555404838926690569e+00,1.157486298623818577e+01
2.325000000000000178e+00,5.131119513850996405e+00,1.443877299541131087e+00,5.823505119478943115e+00,6.575552321740666173e+00
2.375000000000000000e+00,5.168631009080234762e+00,1.076230270265797762e+00,9.083860480609095234e+00,3.186208036971124979e+00
2.425000000000000266e+00,5.028777385053349036e+00,1.164257964858005368e+00,1.068768386161317707e+01,1.725042217931274768e+00
2.475000000000000089e+00,4.729610321713731302e+00,9.165090648296011500e-01,1.065966319689065855e+01,9.519027075770866153e-01
2.525000000000000355e+00,4.309038950795136991e+00,8.376174875496340544e-01,9.443826315429713958e+00,3.883824675176713592e-01
2.575000000000000178e+00,3.773051128836918622e+00,8.535921317015350285e-01,7.558964108554723893e+00,1.806999472352037450e-01
2.625000000000000000e+00,3.410351486366702378e+00,7.021516963343413797e-01,5.636214199994613594e+00,1.043291435591122279e-01
2.675000000000000266e+00,3.038978009673636738e+00,7.463155231445559590e-01,4.104399652813194521e+00,2.232567804278585630e-02
2.725000000000000089e+00,2.623081421443932193e+00,6.822988058491956664e-01,2.919100106769688008e+00,0.000000000000000000e+00
2.775000000000000355e+00,2.312906552895778400e+00,6.934976081855039887e-01,2.121516187343907678e+00,2.074565494572019886e-02
2.825000000000000178e+00,2.077036260493257291e+00,7.949931541974935012e-01,1.401246926463215248e+00,0.000000000000000000e+00
2.875000000000000000e+00,1.800810415799047215e+00,6.957940825408213126e-01,9.816393123565638756e-01,1.932761340391167537e-02
2.925000000000000266e+00,1.574667695767916209e+00,6.135251275415315453e-01,6.889171168984656868e-01,9.336251940849414274e-03
2.975000000000000089e+00,1.484726269382772745e+00,5.518187396078924056e-01,5.253542402907417364e-01,0.000000000000000000e+00
3.025000000000000355e+00,1.255428996693483734e+00,6.135377593627503456e-01,3.822468881609610847e-01,8.729195763291154597e-03
3.075000000000000178e+00,1.173268332430624561e+00,6.420201550567782300e-01,2.818841955027690527e-01,0.000000000000000000e+00
3.125000000000000000e+00,1.106504977644549914e+00,4.814206850267639393e-01,2.436623344501838984e-01,0.000000000000000000e+00
3.175000000000000266e+00,1.083845179738552433e+00,5.976877112542431369e-01,2.068552365903843226e-01,7.923890111325186322e-03
3.225000000000000089e+00,1.031096417333999149e+00,7.636211370309613500e-01,1.641115601513910560e-01,1.536019528510553650e-02
3.275000000000000355e+00,9.537133061043255866e-01,7.277159538593168664e-01,1.591388689495362163e-01,1.489477098542458383e-02
3.325000000000000178e+00,9.330690542994746206e-01,9.082973094950601567e-01,1.224462999761886384e-01,0.000000000000000000e+00
3.375000000000000000e+00,8.689303122052833839e-01,8.976134487246771876e-01,1.284413980905380059e-01,7.012605068161557875e-03
3.425000000000000266e+00,8.392402772444792491e-01,9.105081192359540943e-01,1.046490438438083398e-01,0.000000000000000000e+00
3.475000000000000089e+00,8.626117949532062790e-01,8.353567636089747062e-01,1.281185415013526840e-01,1.322963200285709635e-02
3.525000000000000355e+00,8.692486151676784845e-01,1.076313843558374561e+00,1.333066993234241493e-01,2.571398261060968068e-02
3.575000000000000178e+00,8.108942078570352541e-01,9.892758961408384399e-01,1.552616169888528519e-01,2.499975188803564563e-02
3.625000000000000000e+00,8.340183439061299442e-01,1.226164189517416014e+00,1.439696286335116482e-01,6.078717653414943134e-02
3.675000000000000266e+00,8.392276411829373561e-01,1.365390286926708496e+00,1.768105712878003666e-01,4.731550499250990194e-02
3.725000000000000089e+00,8.372794777175246450e-01,1.421089733892770157e+00,2.187557113515489760e-01,2.878364623046690898e-02
3.775000000000000355e+00,8.496371716916966133e-01,1.466972751599435743e+00,2.407305319793143494e-01,6.165769752901585632e-02
3.825000000000000178e+00,8.600816065370944230e-01,1.519346144575736579e+00,2.787301502666513775e-01,3.275797642309089680e-02
3.875000000000000000e+00,8.882664259623010983e-01,1.449992546559136786e+00,3.600582837946973980e-01,1.117132622349020638e-01
3.925000000000000266e+00,8.848045868307397033e-01,1.754015155564365935e+00,4.611930852224013222e-01,1.451803084842122615e-01
3.975000000000000089e+00,9.010001930486204458e-01,1.802608553625445698e+00,5.385323462332424205e-01,1.769387402396778441e-01
4.025000000000000355e+00,9.309517790551619099e-01,1.938420142690200354e+00,6.570639268864966187e-01,2.613204480152850895e-01
4.075000000000000178e+00,9.267647112304800983e-01,2.047823054553143063e+00,7.635754208358540573e-01,4.473600028570801079e-01
4.125000000000000000e+00,9.803919083339508456e-01,1.939464810596710276e+00,8.613019638236277808e-01,6.337462814709122760e-01
4.175000000000000711e+00,9.686275819105349960e-01,2.008510209331561658e+00,9.917820260996342840e-01,9.669392370217461119e-01
4.224999999999999645e+00,1.017972987916174299e+00,2.127461262953304288e+00,1.123888474628233825e+00,1.302175057883384168e+00
4.275000000000000355e+00,1.071068040285967582e+00,2.250320788126605187e+00,1.183327748975729232e+00,1.931879167165281741e+00
4.325000000000000178e+00,1.076756341477981715e+00,2.269356459197994003e+00,1.272098230240864103e+00,2.126606617409732447e+00
4.375000000000000000e+00,1.058561230503611839e+00,2.208243572383269626e+00,1.361796223733003020e+00,2.574893085616466681e+00
4.425000000000000711e+00,1.112560328002617727e+00,2.282171885881857598e+00,1.345795571003598701e+00,2.643496341767122448e+00
4.474999999999999645e+00,1.133664220675889567e+00,2.349983959663499267e+00,1.420019405305876559e+00,2.871949359045604222e+00
4.525000000000000355e+00,1.158027294771099447e+00,2.347381163777642943e+00,1.443016990718311021e+00,2.547454724507989710e+00
4.575000000000000178e+00,1.186569654282292108e+00,2.449007227067228953e+00,1.394776014590665802e+00,2.450097613187924850e+00
4.625000000000000000e+00,1.207099813709556546e+00,2.439019971560335787e+00,1.415882708544507596e+00,2.154681029119029034e+00
4.675000000000000711e+00,1.227803966260734958e+00,2.382950956541321386e+00,1.410380724359131310e+00,1.567923252080099861e+00
4.724999999999999645e+00,1.246935637476291214e+00,2.432966410367538579e+00,1.396507654743465832e+00,1.277307365442956089e+00
4.775000000000000355e+00,1.281016277008421911e+00,2.504398411598368401e+00,1.382165777413748353e+00,9.984562012667409503e-01
4.825000000000001066e+00,1.307232275451612580e+00,2.415510980720818601e+00,1.392313820376609890e+00,8.783676293530237045e-01
4.875000000000000000e+00,1.348484663407023998e+00,2.483375016935578827e+00,1.397511279730299982e+00,6.352484817103150050e-01
4.925000000000000711e+00,1.370171092237568500e+00,2.365461630469110066e+00,1.363733249170101303e+00,6.290020286271310601e-01
4.974999999999999645e+00,1.421389567472712390e+00,2.541301670006185009e+00,1.324569293397739544e+00,5.712396170423911235e-01
