r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,2.044027178315485749e+00,3.347975550689159085e+00,0.000000000000000000e+00,3.163836895401254168e+01
2.174999999999999822e+00,2.848205962089461085e+00,2.769712096992505757e+00,1.177407976454304395e-01,1.864229296052648976e+01
2.225000000000000089e+00,3.814582520675357191e+00,3.053809040428306698e+00,6.375496066859099864e-01,2.066410784023154434e+01
2.275000000000000355e+00,4.427706106013194365e+00,1.168422444642370994e+00,1.434904756578350371e+00,1.022369639062074675e+01
2.325000000000000178e+00,4.710357916593555849e+00,1.491613340254625664e+00,4.808490373189254541e+00,9.462422127240284198e+00
2.375000000000000000e+00,5.116004931147046797e+00,1.608155961812766543e+00,8.130121806942318230e+00,1.563484962873523232e+00
2.425000000000000266e+00,5.159795390046248542e+00,8.569590245706182330e-01,1.136598285219978166e+01,0.000000000000000000e+00
2.475000000000000089e+00,4.347242463066559814e+00,6.581482613407539928e-01,1.097202430419388719e+01,2.879398643365799204e-01
2.525000000000000355e+00,4.326549835144076539e+00,1.422769272710840083e+00,9.347843730354556513e+00,8.299487424146569925e-01
2.575000000000000178e+00,4.064161178027406507e+00,1.520060283120487021e+00,7.560299829204528699e+00,0.000000000000000000e+00
2.625000000000000000e+00,3.048588189512300151e+00,1.316435809107584287e+00,4.876971257717278796e+00,0.000000000000000000e+00
2.675000000000000266e+00,3.098784590676299189e+00,8.451230701844449911e-01,4.073641465494321601e+00,0.000000000000000000e+00
2.725000000000000089e+00,2.500334823001962636e+00,1.221592156380959082e+00,2.275304688931786501e+00,0.000000000000000000e+00
2.775000000000000355e+00,2.314604941398064053e+00,7.853123908314859625e-01,1.663622301629858580e+00,0.000000000000000000e+00
2.825000000000000178e+00,1.940930268491172672e+00,5.051736315250996423e-01,1.233022482209289228e+00,0.000000000000000000e+00
2.875000000000000000e+00,1.437595474238630544e+00,4.877556073309638474e-01,8.984971713991443121e-01,0.000000000000000000e+00
2.925000000000000266e+00,1.339265736069355839e+00,4.712231293577363589e-01,4.991244988591814757e-01,2.061601190940096640e-01
2.975000000000000089e+00,1.294627748067422646e+00,3.416378779622365469e-01,4.195552887255536989e-01,0.000000000000000000e+00
3.025000000000000355e+00,1.008704423940582462e+00,4.405835414912886994e-01,3.246405042567391819e-01,0.000000000000000000e+00
3.075000000000000178e+00,9.986090929466929778e-01,2.131862108537883327e-01,2.356268646278713574e-01,0.000000000000000000e+00
3.125000000000000000e+00,8.256758885768142875e-01,7.224664025047123905e-01,2.471595587516121628e-01,0.000000000000000000e+00
3.175000000000000266e+00,1.031418601335162721e+00,6.998911937631459024e-01,9.209094654778235411e-02,0.000000000000000000e+00
3.225000000000000089e+00,8.058686712437751476e-01,6.783578055406460638e-01,1.249606483890664255e-01,0.000000000000000000e+00
3.275000000000000355e+00,9.496104981723900718e-01,6.578031055048325637e-01,1.384848643168068716e-01,0.000000000000000000e+00
3.325000000000000178e+00,8.157043175485877429e-01,4.558347656889166211e-01,1.007634745207079269e-01,0.000000000000000000e+00
3.375000000000000000e+00,6.892575638201172694e-01,8.848576832825829630e-01,9.780005973123286067e-02,0.000000000000000000e+00
3.425000000000000266e+00,6.964134963002763801e-01,8.592114564743670302e-01,1.266206356909593267e-01,0.000000000000000000e+00
3.475000000000000089e+00,7.116610989005642818e-01,6.677314014375665963e-01,1.845047293445907510e-01,0.000000000000000000e+00
3.525000000000000355e+00,6.830771869747653824e-01,9.733849914390406699e-01,8.965388079043797032e-02,0.000000000000000000e+00
3.575000000000000178e+00,8.799378766283841857e-01,9.463482824116582481e-01,1.162182101207299562e-01,2.760182490367336650e-01
3.625000000000000000e+00,7.912404604192651014e-01,6.136150509373893280e-01,1.130343514884664252e-01,2.684565847851077547e-01
3.675000000000000266e+00,8.169909986718730810e-01,8.955478254672454286e-01,9.623211282433122293e-02,0.000000000000000000e+00
3.725000000000000089e+00,7.034513557881156842e-01,1.234862977823703023e+00,2.274747590727874413e-01,2.542364954342918315e-01
3.775000000000000355e+00,6.402705239520644076e-01,1.626733831203791114e+00,1.824026492654136633e-01,1.237732262872450056e-01
3.825000000000000178e+00,8.194353567329505372e-01,9.644681632343579114e-01,1.776651879642238419e-01,1.205585204042947112e-01
3.875000000000000000e+00,9.256081604712194100e-01,1.141112350504594364e+00,3.338548517730160481e-01,1.174674478460611959e-01
3.925000000000000266e+00,7.919868370495442012e-01,1.177649992482365571e+00,3.615592082182701450e-01,2.289874985382377992e-01
3.975000000000000089e+00,9.400552126056848090e-01,1.530947060529257442e+00,4.465262259877003648e-01,1.004684008472325418e+00
4.025000000000000355e+00,9.430407429126823615e-01,1.306504362576945022e+00,7.105550042085143625e-01,7.621275448365513183e-01
4.075000000000000178e+00,9.200409034458351121e-01,1.578125716327230421e+00,6.596821061165448752e-01,7.435400009618682304e-01
4.125000000000000000e+00,1.028812043483904537e+00,2.073212148232717489e+00,6.874335017824273475e-01,8.292848592930869289e-01
4.175000000000000711e+00,8.521483427937284194e-01,1.734730554972946592e+00,8.521483427937284194e-01,1.011926157067552179e+00
4.224999999999999645e+00,1.022292724905873307e+00,1.411596059099679668e+00,8.945061342926392545e-01,1.482175862054663673e+00
4.275000000000000355e+00,8.824126340095537202e-01,1.654523688767913336e+00,9.041826825459737815e-01,2.026791518740693743e+00
4.325000000000000178e+00,1.117363509149986500e+00,1.562607344014321331e+00,1.181172338987231951e+00,3.394629747341457282e+00
4.375000000000000000e+00,1.008825066484449362e+00,1.579753538176197125e+00,1.231930610033894480e+00,2.856720981535290527e+00
4.425000000000000711e+00,1.072850820916609216e+00,1.698680466451297777e+00,1.355964231991825697e+00,3.242935435952477352e+00
4.474999999999999645e+00,1.186759561314394196e+00,1.862258865187542467e+00,1.288746711114849841e+00,2.290075090973870964e+00
4.525000000000000355e+00,1.165859593306479258e+00,2.018232495968327100e+00,1.432711900218851531e+00,3.015042448245368156e+00
4.575000000000000178e+00,1.140515828607439941e+00,2.407755638171261925e+00,1.534627409381788432e+00,1.432614604711900608e+00
4.625000000000000000e+00,1.220148587793287387e+00,1.602065015679803084e+00,1.328027578787206009e+00,1.649184574964503547e+00
4.675000000000000711e+00,1.106809288698491711e+00,1.983033308918130899e+00,1.435696697949907286e+00,2.017621099189958578e+00
4.724999999999999645e+00,1.131031230882305616e+00,1.896140592949747683e+00,1.272410134742594012e+00,8.690644384353009011e-01
4.775000000000000355e+00,1.321517560366256117e+00,1.591404949455138773e+00,1.286618329018556217e+00,1.160399442311038865e+00
4.825000000000001066e+00,1.262369711310127540e+00,1.645182186942079072e+00,1.563150942163804125e+00,8.334146604903958089e-01
4.875000000000000000e+00,1.250000833564739677e+00,2.078126385801380316e+00,1.414063442970111995e+00,6.679691954361579587e-01
4.925000000000000711e+00,1.250993783885540278e+00,1.454389626370426791e+00,1.301295981489329678e+00,3.635974065926067533e-01
4.974999999999999645e+00,1.500318750733679041e+00,1.954701000955878509e+00,1.132740656803927548e+00,7.126514065984973501e-01
