r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,3.930803407004792138e+00,2.691360891282553069e+00,1.859163773583342658e-02,2.837703639746028728e+01
2.174999999999999822e+00,5.864865825678659661e+00,2.729613345380705880e+00,2.691584676482208227e-01,1.458336071142373491e+01
2.225000000000000089e+00,7.220921402446954573e+00,2.163369317507872758e+00,1.803211528926862650e+00,8.833758046490444826e+00
2.275000000000000355e+00,8.173794836435074984e+00,1.614366963537079425e+00,5.485371766295963347e+00,3.852466617531653092e+00
2.325000000000000178e+00,8.382176764875687525e+00,1.461371209404825455e+00,1.036419844564738746e+01,2.336086188111082595e+00
2.375000000000000000e+00,8.092505985124805790e+00,1.346624747918824250e+00,1.453645977885002161e+01,1.343258186049023362e+00
2.425000000000000266e+00,7.316280961094758339e+00,1.162501435000191208e+00,1.577058964276864117e+01,8.815635882084777997e-01
2.475000000000000089e+00,6.472844679012204949e+00,7.440051355186449999e-01,1.487259739540933623e+01,3.472023965753678332e-01
2.525000000000000355e+00,5.553118109615894582e+00,9.292819600779977929e-01,1.259954592768372450e+01,3.127391211800957249e-01
2.575000000000000178e+00,4.585898811331155400e+00,7.331649953429769662e-01,1.019889184105599256e+01,2.004748034140952928e-01
2.625000000000000000e+00,3.906947944718909049e+00,7.495955961652552846e-01,7.541790367300431619e+00,1.157463788196350513e-01
2.675000000000000266e+00,3.289605682095054995e+00,4.776856077091156116e-01,5.535845431562315788e+00,1.114599751321269233e-01
2.725000000000000089e+00,2.799589813716074627e+00,6.546733102843739216e-01,3.813902738531681269e+00,7.160489331235345145e-02
2.775000000000000355e+00,2.362163372608028666e+00,5.523828194406467107e-01,2.712853781002923181e+00,8.630981553760101732e-02
2.825000000000000178e+00,1.967702767293715516e+00,5.615567215214500862e-01,1.840964274390133548e+00,4.996903030487483133e-02
2.875000000000000000e+00,1.771201430966730106e+00,5.146254294234302584e-01,1.239163862953787110e+00,8.041022334741093625e-02
2.925000000000000266e+00,1.570049048648780365e+00,4.705474380920589006e-01,9.142264772861152800e-01,1.553694371058687330e-02
2.975000000000000089e+00,1.384015190500559322e+00,4.806110191555465483e-01,6.371257918410707655e-01,6.007637739444332547e-02
3.025000000000000355e+00,1.189224188411535099e+00,6.308742571881906791e-01,5.260198100100998975e-01,2.905341973892982405e-02
3.075000000000000178e+00,1.166931953055473814e+00,4.819936327837792689e-01,4.128655986082119811e-01,1.405814762286024429e-02
3.125000000000000000e+00,1.093864188100573731e+00,6.533709746289376730e-01,2.980288656202162989e-01,2.722379060953907665e-02
3.175000000000000266e+00,9.954364642753158465e-01,5.425327024416842780e-01,2.789998217600318520e-01,2.637311747980411805e-02
3.225000000000000089e+00,9.471283252263332786e-01,6.719075943569903231e-01,2.233285539596179814e-01,3.834255293885003441e-02
3.275000000000000355e+00,8.968108159224489340e-01,7.436149533521584365e-01,1.774239186945497926e-01,7.436149533521579924e-02
3.325000000000000178e+00,8.671494526963536842e-01,7.557724587720562326e-01,1.822532627852226639e-01,6.011826376595902355e-02
3.375000000000000000e+00,8.605997726919750734e-01,9.069289611076919444e-01,1.744364139591809137e-01,8.169029245271497430e-02
3.425000000000000266e+00,8.138450316404993723e-01,9.065442982260158988e-01,1.669950023047923893e-01,4.532721491130069225e-02
3.475000000000000089e+00,8.488621497717615538e-01,8.869351401086381648e-01,1.784464503615362518e-01,8.806448199660241172e-02
3.525000000000000355e+00,8.281695855986721533e-01,9.842155253870729092e-01,1.689157080183766313e-01,1.069799484116385480e-01
3.575000000000000178e+00,8.064176046338620285e-01,8.736712062615906715e-01,1.478015198562838417e-01,8.320678154872271359e-02
3.625000000000000000e+00,8.287441098770299552e-01,1.092518391544941014e+00,1.810215658505268943e-01,1.315068434267059605e-01
3.675000000000000266e+00,8.116752866036708314e-01,1.023622589743068856e+00,1.978865532802903393e-01,1.279528237178838013e-01
3.725000000000000089e+00,8.476564134509163573e-01,1.051070902878635138e+00,2.198374722851967056e-01,1.820213933370555259e-01
3.775000000000000355e+00,8.629434344499977705e-01,1.337898972331610148e+00,2.494007520240721087e-01,2.984953882492836774e-01
3.825000000000000178e+00,8.339724898378595430e-01,1.406987008576388254e+00,2.390976174993874048e-01,3.634283785990675697e-01
3.875000000000000000e+00,8.589169682179127463e-01,1.360794985914985489e+00,2.888793894967247589e-01,4.249322632596981286e-01
3.925000000000000266e+00,9.321534074822434013e-01,1.375652898959735193e+00,2.779332682108817121e-01,5.781193634517182156e-01
3.975000000000000089e+00,9.230199675034120865e-01,1.422989116567763279e+00,3.134928014629189685e-01,5.468412567891306475e-01
4.025000000000000355e+00,9.643916900022345695e-01,1.594158218376254599e+00,3.705307375993733832e-01,8.451382907715314641e-01
4.075000000000000178e+00,9.914297031283149098e-01,1.454642609592339930e+00,4.137377233671678534e-01,8.325313048610242239e-01
4.125000000000000000e+00,1.071390714765177554e+00,1.575837176300447506e+00,4.457079355064807458e-01,1.085899130694289783e+00
4.175000000000000711e+00,1.022946608959094394e+00,1.782358317986802332e+00,5.113586243664357545e-01,1.288832451209282581e+00
4.224999999999999645e+00,1.074130226312737912e+00,1.914890207459123861e+00,5.447918631162893544e-01,1.414891097733681269e+00
4.275000000000000355e+00,1.119590878034106174e+00,1.816327288065101353e+00,6.148124585218529559e-01,1.665659406618048344e+00
4.325000000000000178e+00,1.173788166026033863e+00,1.790817742740744567e+00,6.852084596284513385e-01,2.082180946916805553e+00
4.375000000000000000e+00,1.190139479310544646e+00,1.988230555204832717e+00,7.668650576147142406e-01,2.090420049808662917e+00
4.425000000000000711e+00,1.239757803843257733e+00,1.990105288876854450e+00,8.125191337935186997e-01,2.464355525846029682e+00
4.474999999999999645e+00,1.279686801666858553e+00,2.086228873232246706e+00,8.475679120868435668e-01,2.548992368749217086e+00
4.525000000000000355e+00,1.305452412111371086e+00,1.825212256718091508e+00,9.697172307435093508e-01,2.824070793550073510e+00
4.575000000000000178e+00,1.384802202750137212e+00,2.057720569686499523e+00,9.613392395091571174e-01,2.832541278025253018e+00
4.625000000000000000e+00,1.411840172716567698e+00,2.109349773534453298e+00,1.056450433714639203e+00,3.299854001779274792e+00
4.675000000000000711e+00,1.430825594150246349e+00,2.186115657848319849e+00,1.144733644616749757e+00,3.253975810271053870e+00
4.724999999999999645e+00,1.467318995882769705e+00,2.163910513332622632e+00,1.167014632190388923e+00,3.125932050509950599e+00
4.775000000000000355e+00,1.520915046512183899e+00,2.025548837596118368e+00,1.270351569285316007e+00,3.136602352955189410e+00
4.825000000000001066e+00,1.586067481848590033e+00,2.212182903981538828e+00,1.264595164176371078e+00,3.140451393926610546e+00
4.875000000000000000e+00,1.583979881964690417e+00,2.314064067152322490e+00,1.342412856635326612e+00,3.115516504774491935e+00
4.925000000000000711e+00,1.703619331347252963e+00,2.261053597854272290e+00,1.405288159739422671e+00,3.140265228875852355e+00
4.974999999999999645e+00,1.686670005381260662e+00,1.970312270220317075e+00,1.497036737202984469e+00,3.109686772275304545e+00
