r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,2.690618155742821482e+00,1.294221391369964724e+00,0.000000000000000000e+00,3.567197709963465257e+01
2.174999999999999822e+00,4.844082179501923768e+00,2.470807017732524979e+00,5.689358264515683578e-02,2.540298465106253545e+01
2.225000000000000089e+00,5.654002077488992306e+00,1.180505928266932569e+00,1.196038901007287159e+00,1.342825493403635839e+01
2.275000000000000355e+00,7.042566311046644323e+00,8.468908855056092033e-01,3.432136746522731929e+00,7.410295248174081806e+00
2.325000000000000178e+00,7.681817661051398183e+00,1.081144707851678266e+00,7.020327806905305223e+00,6.149010525906419389e+00
2.375000000000000000e+00,6.761939719459354237e+00,1.036103666691352565e+00,1.106994970201813722e+01,3.173067479242268174e+00
2.425000000000000266e+00,6.773665943620612140e+00,7.453647853018819935e-01,1.391347599230179810e+01,8.695922495188623813e-01
2.475000000000000089e+00,6.377220331060565961e+00,7.155542497449847161e-01,1.322520003695335866e+01,4.174066456845744733e-01
2.525000000000000355e+00,5.572343832872218350e+00,9.166626218577678120e-01,1.198898218587659414e+01,0.000000000000000000e+00
2.575000000000000178e+00,4.569419137096326189e+00,2.203526995046451720e-01,8.483578930928842965e+00,3.856172241331290995e-01
2.625000000000000000e+00,3.526535200379778967e+00,8.481540355343769599e-01,7.147929733681164244e+00,0.000000000000000000e+00
2.675000000000000266e+00,2.364260630149991993e+00,2.041861453311356878e-01,5.153013509804187819e+00,0.000000000000000000e+00
2.725000000000000089e+00,2.733956597162781055e+00,1.967620278261092148e-01,2.863405299679958826e+00,0.000000000000000000e+00
2.775000000000000355e+00,2.097077385628541180e+00,0.000000000000000000e+00,2.866005760359006338e+00,3.320372527245190608e-01
2.825000000000000178e+00,1.329730809748505660e+00,3.661577592061103781e-01,1.719977895218176345e+00,0.000000000000000000e+00
2.875000000000000000e+00,1.395524615139293045e+00,1.767664512509770913e-01,6.512448203983366435e-01,0.000000000000000000e+00
2.925000000000000266e+00,1.330246992837819775e+00,1.707749517832336250e-01,7.864635937385761055e-01,0.000000000000000000e+00
2.975000000000000089e+00,8.167263683967482812e-01,1.650829893567895557e-01,3.345102679071787488e-01,0.000000000000000000e+00
3.025000000000000355e+00,6.891060983641245086e-01,3.193418504614235487e-01,2.941306517407848431e-01,0.000000000000000000e+00
3.075000000000000178e+00,7.482055148180973836e-01,3.090414082944314966e-01,3.415720828517402330e-01,0.000000000000000000e+00
3.125000000000000000e+00,7.717020499141195033e-01,5.984628142191130706e-01,1.102431499877313675e-01,0.000000000000000000e+00
3.175000000000000266e+00,1.006955742635261331e+00,1.159524794549694704e+00,1.868970885951810323e-01,0.000000000000000000e+00
3.225000000000000089e+00,8.428874753425832367e-01,1.404812458904304839e-01,1.552687454578442205e-01,0.000000000000000000e+00
3.275000000000000355e+00,6.452742750788584836e-01,2.724491383666289845e-01,1.756579971048003452e-01,0.000000000000000000e+00
3.325000000000000178e+00,5.842795544009505848e-01,6.607923531915511628e-01,1.460698886002376462e-01,2.312773236170429514e-01
3.375000000000000000e+00,6.616121386307397545e-01,6.413587058155129084e-01,1.181450247554892141e-01,0.000000000000000000e+00
3.425000000000000266e+00,6.162144461704784915e-01,3.736619514012476384e-01,9.177661964241171089e-02,0.000000000000000000e+00
3.475000000000000089e+00,7.896551300983529753e-01,4.839821765118936248e-01,6.686595859703794997e-02,0.000000000000000000e+00
3.525000000000000355e+00,5.817484245685594635e-01,7.055246851150615006e-01,1.516259191694649677e-01,0.000000000000000000e+00
3.575000000000000178e+00,7.701648337000038813e-01,1.486177452530476284e+00,1.052959733574224260e-01,0.000000000000000000e+00
3.625000000000000000e+00,6.437283921332299652e-01,8.895155964022815054e-01,1.228936021345257423e-01,1.945815367129990758e-01
3.675000000000000266e+00,6.263314009717393382e-01,5.409225735665024182e-01,1.395010847618874394e-01,1.893229007482758464e-01
3.725000000000000089e+00,6.539669775960923470e-01,8.423981406322544885e-01,1.939732560666375949e-01,0.000000000000000000e+00
3.775000000000000355e+00,7.770610087868538018e-01,4.101155324152839232e-01,1.888689951912491394e-01,1.794255454316867060e-01
3.825000000000000178e+00,8.514885999984143083e-01,8.987935222205488683e-01,2.759453796291159167e-01,0.000000000000000000e+00
3.875000000000000000e+00,7.067446564715754720e-01,8.757488134539088698e-01,2.330208831120049728e-01,3.405689830098534432e-01
3.925000000000000266e+00,8.386040837602005693e-01,8.535791566844898037e-01,1.747091841167084381e-01,4.979211747326190429e-01
3.975000000000000089e+00,8.273738979260416571e-01,9.247120035643996427e-01,2.214441903272640899e-01,6.472984024950797499e-01
4.025000000000000355e+00,9.968156021086118646e-01,9.920688611461896400e-01,2.824310872641066505e-01,9.469748220031813934e-01
4.075000000000000178e+00,9.076706300941933536e-01,7.039078355832517619e-01,3.727932945029720502e-01,4.619395171015089341e-01
4.125000000000000000e+00,7.682960222623859137e-01,1.202157305422320688e+00,4.429000598924341392e-01,9.016179790667410154e-01
4.175000000000000711e+00,9.352992734471679004e-01,1.341183863811032939e+00,5.558854172374674274e-01,1.466919851043317236e+00
4.224999999999999645e+00,9.649891039307095797e-01,7.366657891613899167e-01,4.824945519653549009e-01,1.718886841376576546e+00
4.275000000000000355e+00,9.088860729969530095e-01,1.199224679648757341e+00,4.270922981906978833e-01,2.518371827262391172e+00
4.325000000000000178e+00,8.633265968990573302e-01,1.015436521114605695e+00,5.036071815244502758e-01,2.050400667635261076e+00
4.375000000000000000e+00,1.092800660269106050e+00,1.908383505984651674e+00,5.765327012816789942e-01,2.404563217540661491e+00
4.425000000000000711e+00,1.154646506738349343e+00,1.119300185103501821e+00,7.147811708380260587e-01,3.003455496694396487e+00
4.474999999999999645e+00,1.006105632525348126e+00,1.605160894639676705e+00,5.913750664461967510e-01,3.319764577550241125e+00
4.525000000000000355e+00,1.021551355896020308e+00,9.276587680379303480e-01,8.675675118087524673e-01,3.746314255537794402e+00
4.575000000000000178e+00,1.153655165419411821e+00,1.396143193819670003e+00,1.041596303810201185e+00,3.298388295398972492e+00
4.625000000000000000e+00,1.229507800820140995e+00,1.297813789754593161e+00,7.801262946724287772e-01,2.749316054611703475e+00
4.675000000000000711e+00,1.161126283854310159e+00,1.270201783246684757e+00,1.120662792144236031e+00,2.924806737739076290e+00
4.724999999999999645e+00,1.150460401285829937e+00,1.178016339041179528e+00,1.217627999564494301e+00,2.290587325913404637e+00
4.775000000000000355e+00,1.355839304202268281e+00,1.666130886258508692e+00,1.109629679309816597e+00,3.140015901025652756e+00
4.825000000000001066e+00,1.387342386125461235e+00,1.380735993810578321e+00,1.248608147512915822e+00,1.976962900228783626e+00
4.875000000000000000e+00,1.527291159430912426e+00,1.106638933316466122e+00,9.852969450142219365e-01,1.829028237009158619e+00
4.925000000000000711e+00,1.490097014247752760e+00,1.746900967767045953e+00,1.165129048374572651e+00,3.057076693592331917e+00
4.974999999999999645e+00,1.534864387694688803e+00,1.770997370416947936e+00,1.272321795062702598e+00,2.479396318583726888e+00
