r_A,early_Li-Cl,early_Li-O,early_Zr-Cl,early_Zr-O,early_Cl-Cl,late_Li-Cl,late_Li-O,late_Zr-Cl,late_Zr-O,late_Cl-Cl
1.024999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.225000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000000e+00,0.000000000000000000e+00,4.323675476697869113e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000089e+00,0.000000000000000000e+00,3.836944157282441425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.836944157282441425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e+00,0.000000000000000000e+00,1.087151091165475592e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.623836970551585490e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.825000000000000178e+00,0.000000000000000000e+00,1.714001449293915957e+00,0.000000000000000000e+00,2.399602029011482340e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.856005797175663830e-01,0.000000000000000000e+00,3.599403043517223733e+00,0.000000000000000000e+00
1.875000000000000000e+00,0.000000000000000000e+00,1.623812228686363435e+00,0.000000000000000000e+00,2.216503692156886984e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.247624457372726869e+00,0.000000000000000000e+00,1.307168844092522875e+01,0.000000000000000000e+00
1.925000000000000266e+00,0.000000000000000000e+00,2.464893651568348165e+00,0.000000000000000000e+00,4.691000730641013661e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.773005358014391852e+00,0.000000000000000000e+00,3.558690209451801678e+01,0.000000000000000000e+00
1.975000000000000089e+00,3.081151707497412073e-02,2.634384709910286837e+00,0.000000000000000000e+00,5.429759596537313371e+01,0.000000000000000000e+00,1.232460682998964829e-01,4.683350595396065685e+00,0.000000000000000000e+00,5.685880332223035794e+01,0.000000000000000000e+00
2.025000000000000355e+00,2.051617516756084059e-01,3.341205670145622975e+00,0.000000000000000000e+00,5.311124846502313090e+01,0.000000000000000000e+00,2.344705733435524520e-01,4.176507087682028718e+00,0.000000000000000000e+00,5.603480342640055767e+01,0.000000000000000000e+00
2.075000000000000178e+00,6.140955392713335348e-01,7.955328576924093342e-01,0.000000000000000000e+00,3.898111002692805727e+01,0.000000000000000000e+00,7.536627072875458078e-01,2.651776192308031188e+00,0.000000000000000000e+00,4.176547502885149044e+01,0.000000000000000000e+00
2.125000000000000000e+00,1.596922436921429655e+00,1.264230262562798357e+00,0.000000000000000000e+00,2.433643255433386443e+01,0.000000000000000000e+00,1.490460941126668049e+00,4.045536840200954387e+00,0.000000000000000000e+00,2.389395196243688702e+01,0.000000000000000000e+00
2.174999999999999822e+00,2.870855098002224715e+00,2.172195671497258118e+00,0.000000000000000000e+00,1.478299831991189350e+01,0.000000000000000000e+00,3.277347855241477870e+00,2.413550746108064082e+00,4.446014532304328609e-02,1.773959798389427789e+01,0.000000000000000000e+00
2.225000000000000089e+00,4.903921849595473503e+00,9.225199519040985230e-01,4.673291861619446319e-01,6.861242142286734236e+00,0.000000000000000000e+00,4.054232420210118981e+00,1.383779927856147562e+00,3.398757717541415757e-01,1.210807436874129550e+01,0.000000000000000000e+00
2.275000000000000355e+00,5.712488006967697096e+00,8.824168466047661585e-01,1.584867099494086551e+00,4.246631074285436291e+00,0.000000000000000000e+00,6.037588950453661951e+00,2.647250539814298254e+00,1.869330425044307242e+00,6.949032667012532194e+00,0.000000000000000000e+00
2.325000000000000178e+00,6.536648860770526426e+00,6.336547365032653145e-01,5.369390135632931660e+00,3.326687366642142596e+00,0.000000000000000000e+00,6.247613366926930922e+00,6.336547365032653145e-01,5.408298759804184286e+00,2.957055437015237320e+00,0.000000000000000000e+00
2.375000000000000000e+00,6.711780779997779334e+00,2.024187854285044719e-01,7.643972554997470858e+00,2.125397246999296996e+00,0.000000000000000000e+00,6.264328727997927615e+00,8.096751417140178875e-01,8.203287619997286839e+00,1.062698623499648498e+00,0.000000000000000000e+00
2.425000000000000266e+00,5.783863587092382019e+00,1.941579649377301597e-01,1.055095256832665207e+01,1.019329315923083179e+00,0.000000000000000000e+00,6.090428794888798514e+00,3.883159298754603195e-01,1.165969673652369032e+01,3.397764386410277448e-01,0.000000000000000000e+00
2.475000000000000089e+00,5.552540516135350046e+00,0.000000000000000000e+00,1.150239179358427144e+01,3.261872299673151399e-01,0.000000000000000000e+00,5.062033403402544707e+00,5.591781085153973985e-01,1.150239179358426966e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000355e+00,4.373423219354987346e+00,1.790841404477257481e-01,9.962733497539270289e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.071807824916710672e+00,5.372524213431771889e-01,8.973057984538680643e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000178e+00,3.770211383312104036e+00,1.721971545262740155e-01,7.676367888618637281e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.770211383312104481e+00,1.721971545262740155e-01,7.708088417084003829e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.625000000000000000e+00,3.226788198593683266e+00,0.000000000000000000e+00,6.562589512004719516e+00,2.899748854141619980e-01,0.000000000000000000e+00,2.930272526290479629e+00,3.313998690447566564e-01,6.074210757622974022e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000266e+00,2.351463794097305104e+00,1.595636145994599742e-01,4.262028126801366668e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.351463794097305104e+00,3.191272291989199483e-01,4.467781208784880498e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000089e+00,1.683288742958948481e+00,1.537619524818270578e-01,2.775807879014035251e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.990812647922602263e+00,6.150478099273082311e-01,2.690834168431972984e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000355e+00,1.529532920673018381e+00,1.482710484325885369e-01,1.966542326579594713e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.716822666061551317e+00,2.965420968651770739e-01,2.048481590187078094e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000178e+00,1.475870702718959260e+00,2.861381974659206184e-01,1.344096532833337410e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.385511271940247147e+00,0.000000000000000000e+00,1.317741698856213173e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000000e+00,8.288170734341451240e-01,1.381361789056908262e-01,9.415071141203664729e-01,0.000000000000000000e+00,1.080897906667725034e-02,9.887642279565237446e-01,0.000000000000000000e+00,1.170522358095590576e+00,0.000000000000000000e+00,1.080897906667725034e-02
2.925000000000000266e+00,9.973934461268838536e-01,5.338162106031210108e-01,8.112601621665853635e-01,0.000000000000000000e+00,4.177043473745893631e-02,8.147721109205531276e-01,1.334540526507802527e-01,5.654237493888322197e-01,0.000000000000000000e+00,1.044260868436473408e-02
2.975000000000000089e+00,8.147747562072534810e-01,2.580120061322969116e-01,4.039924832860964377e-01,0.000000000000000000e+00,3.028366350504835616e-02,7.740360183968908458e-01,2.580120061322969116e-01,2.138783735044040291e-01,0.000000000000000000e+00,5.047277250841392116e-02
3.025000000000000355e+00,7.880632625149948112e-01,2.495533664630817383e-01,2.758221418802482283e-01,0.000000000000000000e+00,1.366906189849018127e-01,7.617944870978285987e-01,3.743300496946226352e-01,2.298517849002068569e-01,0.000000000000000000e+00,5.858169385067218959e-02
3.075000000000000178e+00,7.118011668251872370e-01,3.622559509735327476e-01,2.001940781695839278e-01,0.000000000000000000e+00,2.173198252696367794e-01,7.372226370689438646e-01,6.037599182892213756e-01,2.446816510961581648e-01,0.000000000000000000e+00,2.173198252696368349e-01
3.125000000000000000e+00,6.522844701494576736e-01,3.507567433822554870e-01,1.507638633836010378e-01,0.000000000000000000e+00,4.574377650071332346e-01,5.292119286118240895e-01,2.338378289215036765e-01,1.723015581526869122e-01,0.000000000000000000e+00,2.836114143044226599e-01
3.175000000000000266e+00,6.438249497486561168e-01,2.265310008374901429e-01,8.345878978223320033e-02,0.000000000000000000e+00,6.558531444833901602e-01,6.199795812394465200e-01,1.132655004187450715e-01,1.460528821189080728e-01,0.000000000000000000e+00,5.849501018365370619e-01
3.225000000000000089e+00,4.853461966167831321e-01,3.293420619899599666e-01,6.066827457709787763e-02,0.000000000000000000e+00,1.142496356637737076e+00,5.893489530346652794e-01,2.195613746599733296e-01,2.022275819236596106e-01,0.000000000000000000e+00,1.151086554807945639e+00
3.275000000000000355e+00,5.266684357947133410e-01,2.129085165978628902e-01,5.882998484940948208e-02,0.000000000000000000e+00,1.382764953628597748e+00,3.809941875961755930e-01,3.193627748967943769e-01,7.843997979921264740e-02,0.000000000000000000e+00,1.374435044269389561e+00
3.325000000000000178e+00,4.674632238940243933e-01,3.098302763018533357e-01,5.707399826613088201e-02,0.000000000000000000e+00,1.907180685423984334e+00,5.979180770737519968e-01,1.032767587672844545e-01,7.609866435484118063e-02,0.000000000000000000e+00,1.971830878150220512e+00
3.375000000000000000e+00,5.381274623473260021e-01,1.002394292607764054e-01,9.232579010860984814e-02,0.000000000000000000e+00,2.258958800816676771e+00,3.165455660866622889e-01,4.009577170431056214e-01,7.386063208688788129e-02,0.000000000000000000e+00,2.243271586922116256e+00
3.425000000000000266e+00,5.430220718676940228e-01,4.866707247870841746e-01,1.255098184977217202e-01,0.000000000000000000e+00,2.642846443613214635e+00,4.815478750524835316e-01,3.893365798296673508e-01,8.964987035551549854e-02,0.000000000000000000e+00,2.658078987956806749e+00
3.475000000000000089e+00,5.772731531862074217e-01,4.727668064887045052e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.781903458991941580e+00,5.772731531862075327e-01,6.618735290841862851e-01,5.225317334875154152e-02,0.000000000000000000e+00,2.493354961915648538e+00
3.525000000000000355e+00,4.933045592398626611e-01,1.194570844433784806e+00,6.770846891527526612e-02,0.000000000000000000e+00,2.876111953923197628e+00,5.900309434045416523e-01,9.189006495644498618e-02,3.385423445763763306e-02,0.000000000000000000e+00,2.811399434959925614e+00
3.575000000000000178e+00,6.206621212913170371e-01,6.253641070586754003e-01,4.937085055726383315e-02,0.000000000000000000e+00,2.957008111252758198e+00,5.172184344094307162e-01,8.040395662182968639e-01,6.582780074301844420e-02,0.000000000000000000e+00,2.586508276982318222e+00
3.625000000000000000e+00,4.298782064248702350e-01,1.042683309200749475e+00,8.003051715356626628e-02,1.520579825917759142e-01,2.753616377814740002e+00,5.853660683232273509e-01,1.737805515334581996e-01,9.603662058427954451e-02,0.000000000000000000e+00,2.726420166675829204e+00
3.675000000000000266e+00,5.962438246234905703e-01,6.763362786773922108e-01,6.229413093081243025e-02,0.000000000000000000e+00,2.586584622366123742e+00,6.496387939927584787e-01,6.763362786773922108e-01,1.557353273270310479e-01,0.000000000000000000e+00,2.659352987701232074e+00
3.725000000000000089e+00,7.189347816059190599e-01,4.114385798347127143e-01,9.094958080556807267e-02,2.880070058842989500e-01,2.337323740348404844e+00,5.630212145106594512e-01,1.069740307570253401e+00,1.515826346759468479e-01,1.440035029421494750e-01,2.588441166997407006e+00
3.775000000000000355e+00,5.650736018754932699e-01,8.012237638533112882e-01,4.427815537084088537e-02,0.000000000000000000e+00,2.539136697372113893e+00,5.988093393008958598e-01,7.211013874679801372e-01,1.033156958652954038e-01,1.402141586743294588e-01,2.514058804064735142e+00
3.825000000000000178e+00,4.682483654037356002e-01,7.023725481056034559e-01,2.875209261251007731e-02,4.097173197282686363e-01,1.923591328766160791e+00,5.503972014394785672e-01,7.804139423395594077e-01,1.437604630625504143e-01,4.097173197282686363e-01,2.119003781212246640e+00
3.875000000000000000e+00,7.524001817097241140e-01,6.843639950657598447e-01,1.540819521054488384e-01,0.000000000000000000e+00,1.927821817493113876e+00,6.323363229262575214e-01,1.140606658442932853e+00,2.241192030624710452e-01,3.992123304550266316e-01,2.118223972307248015e+00
3.925000000000000266e+00,7.489563637736564861e-01,1.259963049473390884e+00,2.457513068632310449e-01,5.188083144890432985e-01,1.693436734019196699e+00,7.099482198271119815e-01,6.670392614859128599e-01,1.228756534316155086e-01,6.485103931113039843e-01,1.844222196637343991e+00
3.975000000000000089e+00,6.998070487512124682e-01,1.589779056402210733e+00,1.597385654758201601e-01,6.322984883417882562e-01,1.696338748415789466e+00,6.769872536832381993e-01,1.156202950110698735e+00,2.262963010907453054e-01,3.793790930050728871e-01,1.792464610826017601e+00
4.025000000000000355e+00,7.270414958047162202e-01,9.866991728778290449e-01,1.947432578048346741e-01,1.110036569487557578e+00,1.621366875599897783e+00,6.899475419371287055e-01,6.343066111357471559e-01,2.336919093658015589e-01,6.166869830486432225e-01,1.693059968738669152e+00
4.075000000000000178e+00,6.007418602157864607e-01,1.512711431145775665e+00,2.026599046511086966e-01,3.609879551597873215e-01,1.388130674335912307e+00,7.310232274914990613e-01,7.563557155728878323e-01,3.673210771801345143e-01,7.219759103195747540e-01,1.264382590964881592e+00
4.125000000000000000e+00,7.981705466163249163e-01,1.342056671301785631e+00,3.213872554959538719e-01,1.056869628650155990e+00,1.349432669774705884e+00,9.182493014170111101e-01,1.342056671301785631e+00,2.224988691895065096e-01,1.174299587389062149e-01,1.296925562001371102e+00
4.175000000000000711e+00,6.688428076928587540e-01,1.244599245242897112e+00,4.464698123516763206e-01,1.719512115138212893e+00,1.322430556365262300e+00,7.309003877880727584e-01,9.170731280737138835e-01,3.861360539257742142e-01,8.024389870644994538e-01,1.266047858225657796e+00
4.224999999999999645e+00,8.550976308925878344e-01,7.036039561281530741e-01,5.066621789343878079e-01,1.007432937183491806e+00,1.261285391313100579e+00,8.618306831043408556e-01,1.663063896302907407e+00,3.652680824875819132e-01,8.954959441631038519e-01,1.336361902700784920e+00
4.275000000000000355e+00,7.365653950996682298e-01,1.312007110021284229e+00,4.258268690419957925e-01,1.640008887526605452e+00,1.403059303497377064e+00,9.075537903906629733e-01,8.121948776322236441e-01,4.833710405341573590e-01,1.530674961691498304e+00,1.183067426642387732e+00
4.325000000000000178e+00,8.995420145192298822e-01,1.342887721675136259e+00,4.947481079855765018e-01,1.922771056034854098e+00,1.127213710229406418e+00,1.015197416385988038e+00,1.220807019704669205e+00,3.598168058076919307e-01,1.495488599138219854e+00,1.089003075984341651e+00
4.375000000000000000e+00,9.795671985180364194e-01,1.252715744258642960e+00,7.582226873144418677e-01,2.296645531140845353e+00,1.064254083617962143e+00,9.167744293822647217e-01,1.312368874937626106e+00,4.615268531479211345e-01,2.401038509829065415e+00,1.101596332165960979e+00
4.425000000000000711e+00,8.470682290104134538e-01,1.282878694660698704e+00,6.552502423685628852e-01,2.142990546762759241e+00,9.992732551542624631e-01,9.698317404611981329e-01,1.807692706112802750e+00,5.478321698491261937e-01,3.163462235697405589e+00,1.058590845642872091e+00
4.474999999999999645e+00,8.522523832869796090e-01,9.692870415552622410e-01,8.927643803798468447e-01,1.995590967907893143e+00,1.026144587131026853e+00,9.662861528817162649e-01,1.368405235136841425e+00,5.776710696575481085e-01,3.292725097048024185e+00,9.681451104670989460e-01
